Protein,Drug,ED,MD,WC,WQ,WG,YH,AI,FL,EM,TM,CW,EW,FW,MY,CV,NH,NF,MATS3c,MATS5v,GATS2c,GATS5c,nBase,Kier1,nAtomP,MLFER_BO,MPC6,nFRing,nF8HeteroRing,RotBtFrac,GGI6,JGI10,JGT,MWC9,WPATH,'Class Label'
hsa_8913,D03037,0.002562,0.001708,0.000854,0,0.001708,0.001281,0.003416,0.003843,0.002989,0.000854,0,0.000427,0.000854,0.000854,0.000854,0.000427,0.002989,0.69159,0.740178,0.252271,0.128023,0.8,0.345505,0.95,0.299965,0.264151,0,0,0.255952,0.198405,0.509331,0.374396,0.742758,0.110748,Non-Interactive
hsa_2743,D00521,0.004032,0.004032,0,0.002016,0,0,0,0.008065,0,0.004032,0,0,0.002016,0.002016,0.002016,0,0.004032,0.723435,0.708372,0.357872,0.47477,0.4,0.395615,0.3,0.481815,0.345912,0,0,0.342105,0.330896,0.656459,0.443263,0.803156,0.130984,Non-Interactive
hsa_2558,D00136,0.006508,0.006508,0,0,0,0.002169,0,0,0.002169,0.004338,0,0,0.002169,0,0,0,0,0.692342,0.740178,0.253003,0.141594,0.4,0.270287,0.4,0.347073,0.220126,0,0,0.293155,0.196222,0.714566,0.503607,0.695904,0.059995,Non-Interactive
hsa_3790,D03450,0.010204,0,0,0,0.002041,0.002041,0.004082,0.002041,0,0,0.002041,0,0.002041,0,0.004082,0.002041,0.002041,0.733025,0.832936,0.434388,0.588764,0.4,0.236844,0.25,0.201247,0.185535,0,0,0.238782,0.104577,0.111551,0.009115,0.646372,0.04279,Non-Interactive
hsa_3761,D02485,0.004505,0,0.002252,0,0.002252,0,0.002252,0.009009,0.002252,0,0,0,0.002252,0,0.006757,0,0,0.529519,0.740178,0.221658,0.318282,0.4,0.388155,0.7,0.202286,0.455975,0.045455,0,0.52381,0.410725,0.667138,0.496688,0.808324,0.095445,Non-Interactive
hsa_2563,D02086,0.002217,0.008869,0,0,0,0,0.006652,0.002217,0.002217,0.004435,0,0,0.004435,0,0,0.002217,0.004435,0.843632,0.713968,0.456122,0.508234,0.4,0.172873,0.45,0.204018,0.072327,0,0,0.571078,0.128885,0,0.483476,0.537758,0.016046,Non-Interactive
hsa_5027,D00110,0,0.003367,0.005051,0,0,0,0.003367,0.005051,0,0,0,0,0,0,0.003367,0,0.006734,0.564038,0.891246,0.379736,0.666605,0.4,0.203549,0.45,0.313128,0.261006,0.015152,0,0.262153,0.218177,0.855124,0.348634,0.725776,0.029864,Non-Interactive
hsa_6332,D00550,0.004759,0.00119,0.000595,0.000595,0,0.000595,0.002974,0.010113,0.00238,0.00119,0.000595,0.000595,0,0.00238,0.00119,0,0.004164,0.693973,0.740178,0.262007,0.35595,0,0.197082,0.95,0.661933,0.36478,0.045455,0,0.11859,0.282196,0,0.268179,0.771043,0.03028,Non-Interactive
hsa_55799,D00524,0.002752,0,0,0.000917,0,0,0.004587,0.004587,0.000917,0.001835,0,0.001835,0.000917,0.000917,0,0.000917,0.001835,0.601328,0.974557,0.412803,0.45943,0.2,0.085931,0.2,0.126429,0.018868,0,0,0.884259,0,0,0.812136,0.266136,0.003655,Non-Interactive
hsa_6532,D00546,0.006359,0,0,0.00318,0.00159,0.00159,0.007949,0.007949,0.00318,0,0.00159,0,0.00159,0,0,0,0,0.968407,0.810722,0.310143,0.107032,0,0.085931,0,0.050225,0,0,0,1,0,0,0.911987,0.363613,0.00318,Non-Interactive
hsa_3751,D02566,0.00318,0,0,0.00159,0,0.00318,0.006359,0.00159,0,0.006359,0,0,0.00159,0,0.004769,0.00159,0.00318,0.758719,0.617275,0.460902,0.255537,0.2,0.164701,0.3,0.272255,0.437107,0.121212,0,0.175347,0.119439,0,0.221964,0.812991,0.023594,Non-Interactive
hsa_60598,D00392,0.00304,0,0,0,0,0,0.00304,0.009119,0,0,0,0,0,0,0.00304,0,0,0.645472,0,0.242769,0.230872,0,0.053277,0.3,0.255282,0.012579,0,0,0.270833,0,0,0.77555,0.540891,0.002615,Non-Interactive
hsa_3749,D00438,0.0016,0,0,0.0016,0.0016,0,0.0016,0.008,0.0016,0.0032,0.0016,0,0.0032,0.0048,0.0032,0,0.0016,0.6175,0.733644,0.350404,0.65515,0,0.365273,0.55,0.494285,0.342767,0,0,0.495968,0.381475,0.375442,0.445486,0.770378,0.067572,Non-Interactive
hsa_2560,D00619,0,0.004228,0,0,0,0,0.002114,0.004228,0.002114,0.008457,0,0,0.002114,0.004228,0,0,0,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Non-Interactive
hsa_784,D00640,0.008282,0,0,0.00207,0,0,0.00207,0.004141,0,0,0,0,0,0.00207,0,0.004141,0.00207,0.808113,0.749358,0.394705,0.477374,0.2,0.280165,0.45,0.375476,0.144654,0,0,0.479167,0.160268,0.39311,0.16544,0.605613,0.052596,Non-Interactive
hsa_2564,D00649,0,0.00198,0.00198,0.00198,0,0,0.00198,0.00198,0.00198,0.005941,0,0.00198,0.00198,0,0,0,0.005941,0.625614,0.740178,0.266549,0.535804,0.6,0.138635,0.7,0.813994,0.084906,0,0,0.444444,0.075868,0,0.649424,0.552278,0.01046,Non-Interactive
hsa_2554,D00354,0.006593,0.004396,0,0,0,0,0,0,0,0.006593,0,0.002198,0.002198,0,0,0,0,0.818401,0.740178,0.383869,0.451167,0,0.128153,0.7,0.434015,0.128931,0,0,0.264706,0.112431,0,0.466608,0.613339,0.011916,Non-Interactive
hsa_2741,D00574,0.004464,0.008929,0,0.002232,0,0,0.002232,0.006696,0.002232,0.006696,0,0.002232,0.002232,0.004464,0,0,0.008929,0.582579,0.694424,0.169766,0.330112,0,0.144915,0.35,0.377208,0.154088,0,0,0.189815,0.150518,0,0.649126,0.665265,0.013907,Non-Interactive
hsa_3788,D01799,0.004202,0,0,0,0.002101,0.004202,0.002101,0.002101,0,0.002101,0.002101,0,0,0,0.002101,0,0.002101,0.685598,0.740178,0.253897,0.227523,0.2,0.178564,0.7,0.022168,0.119497,0,0,0.270833,0.116071,0.653675,0.569939,0.608658,0.022138,Non-Interactive
hsa_59284,D00704,0,0,0,0,0,0,0.00365,0.014599,0.00365,0,0,0,0,0.00365,0.00365,0,0,0.736299,0.740178,0.218526,0.615528,0,0.068745,0.1,0.171112,0,0,0,0.609375,0,0,0.606193,0.308641,0.002258,Non-Interactive
hsa_55800,D01448,0.004673,0,0,0,0,0,0.004673,0.009346,0.004673,0,0,0.004673,0,0.004673,0.004673,0,0,0.767863,0.809861,0.49007,0.336193,0.8,0.27911,0.65,0.100104,0.371069,0.045455,0,0.260753,0.279707,0.652869,0.416538,0.772619,0.061183,Non-Interactive
hsa_3787,D01243,0.005714,0,0,0,0.00381,0,0,0.001905,0,0.001905,0.001905,0,0,0.001905,0.00381,0.001905,0.001905,0.931072,0.800058,0.365757,0.433525,0.2,0.15575,0.45,0.215102,0.066038,0,0,0.544271,0.060938,0.855124,0.37752,0.496372,0.014025,Non-Interactive
hsa_3765,D02237,0.005102,0,0,0,0.002551,0,0.005102,0.005102,0,0,0,0,0.002551,0,0.002551,0,0,0.537593,0.73237,0.286456,0.246587,1,0.121531,0.2,0.454105,0.062893,0,0,0.330357,0.053016,0,0.074495,0.367412,0.009984,Non-Interactive
hsa_9132,D00594,0.002882,0.002882,0,0.001441,0.001441,0.002882,0,0.007205,0,0.001441,0,0,0,0,0.001441,0,0,0.559142,0.694583,0.301567,0.571944,0,0.388155,0.5,0.587461,0.308176,0,0,0.404762,0.295856,0.46793,0.339605,0.748196,0.099605,Non-Interactive
hsa_2742,D01969,0.004435,0.008869,0,0,0,0,0.004435,0.011086,0,0.008869,0,0.002217,0.002217,0.002217,0,0.002217,0.011086,0.878109,0.669151,0.536642,0.528847,0.4,0.450606,0.45,0.347073,0.301887,0,0,0.594907,0.432663,0.346932,0.553671,0.780674,0.125397,Non-Interactive
hsa_26251,D05461,0.004301,0,0,0,0.002151,0,0.002151,0.006452,0,0.004301,0,0,0,0,0.006452,0,0,0.617881,0.658843,0.331855,0.427031,0.2,0.220175,0.75,0.569103,0.31761,0.015152,0,0.208333,0.234004,0.515901,0.414757,0.74844,0.032687,Non-Interactive
hsa_10008,D01108,0,0,0,0,0,0.009804,0,0.009804,0,0,0,0,0,0.009804,0,0,0,0,0.740178,0.022321,0,0,0,0.25,0.478005,0,0,0,0.479167,0,0,0.91064,0,0,Non-Interactive
hsa_7881,D00219,0,0,0.002457,0,0.004914,0.004914,0.002457,0.002457,0,0,0,0,0,0.002457,0,0,0,0.4474,0.840654,0.1805,0.607488,0,0.229268,0.75,0.334603,0.150943,0,0,0.275362,0.219988,0.713781,0.567549,0.638664,0.034469,Non-Interactive
hsa_3778,D00293,0.00254,0.00254,0.000847,0.000847,0,0.00254,0.001693,0.006774,0.001693,0.00254,0,0.000847,0.000847,0.000847,0.001693,0.001693,0.004234,0.696871,0.740178,0.268818,0.345904,0,0.170441,0.85,0.415656,0.257862,0.015152,0,0.100379,0.182866,0,0.276866,0.694523,0.021098,Non-Interactive
hsa_27092,D00319,0.006135,0.003067,0,0,0,0,0.009202,0.006135,0,0.003067,0,0,0,0.003067,0,0.006135,0,0.798375,0.740178,0.350722,0.377003,0,0.280165,0.55,0.472116,0.311321,0,0,0.439103,0.365935,0,0.421993,0.762011,0.038154,Non-Interactive
hsa_3779,D00477,0.005263,0,0,0,0,0.005263,0,0.005263,0,0.005263,0,0,0.005263,0,0,0,0,0.729044,0.788844,0.383372,0.353347,0.4,0.172873,0.5,0.361621,0.075472,0,0,0.571078,0.09872,1,0.388004,0.489518,0.017888,Non-Interactive
hsa_2561,D00394,0,0.006342,0,0,0,0,0.004228,0.002114,0.002114,0.006342,0,0,0.002114,0.004228,0,0,0,0.817219,0.606169,0.66876,0.302045,0.4,0.203549,0.65,0.067891,0.273585,0.045455,0,0.262153,0.159117,0,0.248824,0.697713,0.028616,Non-Interactive
hsa_3764,D00110,0,0,0,0,0.002364,0,0.004728,0.009456,0,0.002364,0,0,0,0,0.002364,0,0,0.564038,0.891246,0.379736,0.666605,0.4,0.203549,0.45,0.313128,0.261006,0.015152,0,0.262153,0.218177,0.855124,0.348634,0.725776,0.029864,Non-Interactive
hsa_3743,D00639,0.002198,0,0,0,0,0.002198,0.008791,0.004396,0,0.002198,0.002198,0,0.002198,0,0,0,0.002198,0.944516,0.397683,0.357907,0.236235,0,0.104439,0.35,0.12539,0.059748,0,0,0.519231,0.030774,0,0.490667,0.472279,0.007132,Non-Interactive
hsa_3747,D01118,0.004902,0,0,0,0.001634,0,0.001634,0.00817,0,0.003268,0.001634,0,0.003268,0.003268,0.001634,0,0.001634,0.818912,0.718794,0.631082,0.413037,0.4,0.203549,0.65,0.145826,0.283019,0.045455,0,0.305556,0.197441,0,0.241683,0.71579,0.028883,Non-Interactive
hsa_3753,D00547,0,0,0,0.015625,0,0,0.007813,0.007813,0,0,0,0,0,0,0,0.007813,0,0.693734,0.822292,0.350864,0.179814,0,0.120303,0,0.047454,0,0,0,1,0,0,0.949171,0.496332,0.005111,Non-Interactive
hsa_2560,D00274,0,0.004228,0,0,0,0,0.002114,0.004228,0.002114,0.008457,0,0,0.002114,0.004228,0,0,0,0.662932,0.740178,0.25736,0.264099,0.4,0.371257,0.55,0.589886,0.261006,0,0,0.417892,0.226996,0.434205,0.430899,0.730327,0.10531,Non-Interactive
hsa_6328,D00373,0.004615,0.00359,0.000513,0,0,0.000513,0.005128,0.005641,0.004103,0.00359,0.001026,0.001026,0.000513,0.001538,0.002051,0,0.003077,0.695696,0.809376,0.608543,0.360793,0.4,0.229733,0.65,0.173537,0.339623,0.045455,0,0.181548,0.219378,0.237927,0.213588,0.74814,0.042433,Non-Interactive
hsa_8514,D00335,0,0,0.002732,0,0.005464,0.002732,0.008197,0,0.002732,0,0,0,0.002732,0.005464,0,0,0,0.559006,0.82656,0.255218,0.578458,0,0.354376,0.65,0.587115,0.220126,0,0,0.305556,0.265082,0.57126,0.467783,0.703367,0.101447,Non-Interactive
hsa_22953,D02204,0.005025,0,0.002513,0,0,0,0,0.005025,0,0.002513,0.002513,0,0,0,0.002513,0,0.005025,0.636121,0.734292,1,0.319378,0.4,0.154675,0,0.02771,0.025157,0,0,1,0.076173,0,0.797031,0.371035,0.011203,Non-Interactive
hsa_2567,D00345,0.006438,0.004292,0,0.002146,0,0,0,0.004292,0.002146,0.004292,0,0,0.002146,0,0.002146,0,0.002146,0.727843,0.740178,0.260639,0.227129,0,0.236844,1,0.161413,0.248428,0.015152,0,0.238782,0.13288,0.601413,0.581323,0.74365,0.039491,Non-Interactive
hsa_6330,D01111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793872,0.815932,0.214779,0.435742,0,0.246216,0.3,0.397645,0.157233,0,0,0.392361,0.205363,0.475854,0.416196,0.624104,0.038748,Non-Interactive
hsa_3790,D00340,0.010204,0,0,0,0.002041,0.002041,0.004082,0.002041,0,0,0.002041,0,0.002041,0,0.004082,0.002041,0.002041,0.743408,0.740178,0.257266,0.54662,0,0.144915,0.75,0.32629,0.204403,0.015152,0,0.131944,0.068556,0,0.848934,0.694345,0.013193,Non-Interactive
hsa_9127,D01287,0.004831,0,0.002415,0,0.002415,0,0,0.004831,0,0,0.004831,0,0,0,0.002415,0,0.009662,0.881892,0.737802,0.439324,0.648594,0.4,0.212341,0.45,0.210946,0.147799,0,0,0.38447,0.175198,0.285512,0.316916,0.633217,0.027992,Non-Interactive
hsa_116444,D01603,0.002879,0.00096,0,0,0,0.00096,0.003839,0.004798,0,0,0,0.00096,0,0,0,0,0,0.531749,0.720259,0.306581,0.259223,0.8,0.104439,0.3,0.306547,0.044025,0,0,0.439103,0.030774,0,0.141128,0.386719,0.007904,Non-Interactive
hsa_6339,D00560,0.002497,0,0.001248,0.002497,0.002497,0.001248,0.001248,0.002497,0,0,0.001248,0.001248,0,0,0,0.001248,0,0.620558,0.71479,0.331302,0.382334,0.4,0.354744,0.5,0.286457,0.383648,0.015152,0,0.205044,0.318082,0.499748,0.286325,0.797369,0.117226,Non-Interactive
hsa_89822,D00456,0,0,0,0.007407,0,0,0,0.007407,0,0.003704,0,0,0.003704,0.003704,0,0.003704,0.003704,0.601625,0.729252,0.416082,0.41984,0,0.180853,0.55,0.46311,0.330189,0.045455,0,0.125,0.131966,0.393357,0.296836,0.776138,0.02915,Non-Interactive
hsa_6323,D00227,0.005478,0.002988,0.000498,0,0,0.000996,0.003984,0.006972,0.003486,0.00249,0.000996,0.000498,0.000996,0.001494,0.00249,0.000996,0.002988,0.699978,0.081422,0.28233,0.322003,0,0.078215,0.55,0.401108,0.122642,0.015152,0,0.107143,0,0,0.37702,0.63241,0.005794,Non-Interactive
hsa_6529,D00456,0.001672,0,0,0,0.001672,0,0.008361,0.011706,0.001672,0.001672,0.001672,0,0.003344,0,0.003344,0,0.001672,0.601625,0.729252,0.416082,0.41984,0,0.180853,0.55,0.46311,0.330189,0.045455,0,0.125,0.131966,0.393357,0.296836,0.776138,0.02915,Non-Interactive
hsa_3773,D00495,0.002398,0,0,0,0.004796,0.002398,0.002398,0.002398,0,0.002398,0,0.002398,0.002398,0,0.004796,0.002398,0.002398,0.668891,0.500869,0.248165,0.315692,0,0.070307,0.3,0.255282,0.025157,0,0,0.337121,0,0,0.754913,0.570056,0.003625,Non-Interactive
hsa_1144,D01111,0.001938,0,0,0.001938,0.001938,0.001938,0.005814,0.00969,0,0.001938,0,0.003876,0,0,0.003876,0.001938,0.001938,0.793872,0.815932,0.214779,0.435742,0,0.246216,0.3,0.397645,0.157233,0,0,0.392361,0.205363,0.475854,0.416196,0.624104,0.038748,Non-Interactive
hsa_1134,D00738,0.004386,0.002193,0,0,0,0.002193,0.008772,0.004386,0,0.006579,0,0.004386,0,0,0,0,0.002193,0.901103,0.745327,0.452293,0.594715,0.4,0.161721,0.45,0.210946,0.116352,0,0,0.287281,0.137416,0,0.374757,0.607752,0.017621,Non-Interactive
hsa_2904,D00537,0.002697,0.000674,0,0.000674,0.000674,0.000674,0.00472,0.001349,0.002023,0.000674,0,0.001349,0.000674,0,0.000674,0,0.000674,0.604436,0.718593,0.35265,0.355269,0,0.203549,0.25,0.916176,0.349057,0.045455,0,0.305556,0.417564,0,1,0.812657,0.027694,Non-Interactive
hsa_2742,D01450,0.004435,0.008869,0,0,0,0,0.004435,0.011086,0,0.008869,0,0.002217,0.002217,0.002217,0,0.002217,0.011086,0.881892,0.737802,0.439324,0.648594,0.4,0.212341,0.45,0.210946,0.147799,0,0,0.38447,0.175198,0.285512,0.316916,0.633217,0.027992,Non-Interactive
hsa_6340,D00536,0.003086,0,0,0.003086,0,0,0.001543,0.001543,0.001543,0,0,0.00463,0,0.001543,0.001543,0,0.003086,0.503643,0.806866,0.141739,0.446412,0,0.172873,0.3,0.252858,0.084906,0,0,0.509804,0.136502,0,0.282906,0.48977,0.016284,Non-Interactive
hsa_5027,D01256,0,0.003367,0.005051,0,0,0,0.003367,0.005051,0,0,0,0,0,0,0.003367,0,0.006734,0.733926,0.740178,0.232284,0.407641,0,0.213377,0.75,0.362314,0.402516,0.030303,0,0.112654,0.223678,0.845272,0.75148,0.81348,0.03646,Non-Interactive
hsa_55503,D00648,0.006906,0,0.001381,0,0,0,0.004144,0.002762,0,0.002762,0.001381,0,0,0.004144,0.001381,0.001381,0,0.607098,0.726603,0.345469,0.370118,0.4,0.327198,0.5,0.432629,0.128931,0,0,0.679487,0.189214,0.428887,0.421894,0.587439,0.065284,Non-Interactive
hsa_9254,D00739,0.007867,0.000874,0,0.001748,0,0.000874,0.002622,0.005245,0.001748,0.000874,0,0,0,0,0.001748,0.001748,0.004371,0.704197,0.769131,0.538573,0.277514,0.4,0.212341,0.4,0.297887,0.106918,0,0,0.431818,0.082876,0.34205,0.001494,0.525973,0.03649,Non-Interactive
hsa_2905,D00704,0.002435,0,0,0.000812,0.003247,0,0.003247,0.006494,0.000812,0.000812,0.000812,0,0,0,0.000812,0.000812,0,0.736299,0.740178,0.218526,0.615528,0,0.068745,0.1,0.171112,0,0,0,0.609375,0,0,0.606193,0.308641,0.002258,Non-Interactive
hsa_3788,D00537,0.004202,0,0,0,0.002101,0.004202,0.002101,0.002101,0,0.002101,0.002101,0,0,0,0.002101,0,0.002101,0.604436,0.718593,0.35265,0.355269,0,0.203549,0.25,0.916176,0.349057,0.045455,0,0.305556,0.417564,0,1,0.812657,0.027694,Non-Interactive
hsa_3765,D00542,0.005102,0,0,0,0.002551,0,0.005102,0.005102,0,0,0,0,0.002551,0,0.002551,0,0,0.699683,0.740178,0,0,0,0.034372,0,0,0,0,0,1,0,0,0.876471,0.24585,0.000773,Non-Interactive
hsa_9254,D03826,0.007867,0.000874,0,0.001748,0,0.000874,0.002622,0.005245,0.001748,0.000874,0,0,0,0,0.001748,0.001748,0.004371,0.667848,0.518035,0.348015,0.246853,0.4,0.170441,0.55,0.281607,0.298742,0.045455,1,0.289773,0.175858,0,0.613759,0.789879,0.022108,Non-Interactive
hsa_1144,D00274,0.001938,0,0,0.001938,0.001938,0.001938,0.005814,0.00969,0,0.001938,0,0.003876,0,0,0.003876,0.001938,0.001938,0.662932,0.740178,0.25736,0.264099,0.4,0.371257,0.55,0.589886,0.261006,0,0,0.417892,0.226996,0.434205,0.430899,0.730327,0.10531,Non-Interactive
hsa_2567,D01969,0.006438,0.004292,0,0.002146,0,0,0,0.004292,0.002146,0.004292,0,0,0.002146,0,0.002146,0,0.002146,0.878109,0.669151,0.536642,0.528847,0.4,0.450606,0.45,0.347073,0.301887,0,0,0.594907,0.432663,0.346932,0.553671,0.780674,0.125397,Non-Interactive
hsa_3743,D03037,0.002198,0,0,0,0,0.002198,0.008791,0.004396,0,0.002198,0.002198,0,0.002198,0,0,0,0.002198,0.69159,0.740178,0.252271,0.128023,0.8,0.345505,0.95,0.299965,0.264151,0,0,0.255952,0.198405,0.509331,0.374396,0.742758,0.110748,Non-Interactive
hsa_11280,D00340,0.005028,0.002235,0.001117,0,0,0.000559,0.005587,0.005587,0.002235,0.001676,0,0.000559,0.001117,0.000559,0.003352,0.000559,0.004469,0.743408,0.740178,0.257266,0.54662,0,0.144915,0.75,0.32629,0.204403,0.015152,0,0.131944,0.068556,0,0.848934,0.694345,0.013193,Non-Interactive
hsa_27094,D00477,0.005814,0.005814,0,0,0,0,0.005814,0.005814,0,0,0,0,0,0,0,0,0,0.729044,0.788844,0.383372,0.353347,0.4,0.172873,0.5,0.361621,0.075472,0,0,0.571078,0.09872,1,0.388004,0.489518,0.017888,Non-Interactive
hsa_10369,D00521,0.003106,0,0,0,0,0,0.003106,0.006211,0.003106,0,0,0,0,0.003106,0,0,0.003106,0.723435,0.708372,0.357872,0.47477,0.4,0.395615,0.3,0.481815,0.345912,0,0,0.342105,0.330896,0.656459,0.443263,0.803156,0.130984,Non-Interactive
hsa_3756,D02253,0.004162,0.002081,0,0,0.001041,0.003122,0.003122,0.004162,0.002081,0.002081,0,0,0.001041,0.003122,0.003122,0.001041,0.002081,0.305676,0.594445,0.157573,0.462506,0.4,0.15575,0.4,0.617943,0.100629,0,0,0.479167,0.037782,0,0.742595,0.654677,0.011351,Non-Interactive
hsa_3744,D00615,0.003922,0.003922,0,0,0,0.001961,0.003922,0.001961,0.001961,0.003922,0,0,0.003922,0,0,0.001961,0.003922,0.682544,0.740178,0.267758,0.445669,0,0.331196,0.55,0.554555,0.345912,0,0,0.497126,0.365021,0.321555,0.318716,0.765662,0.054081,Non-Interactive
hsa_1141,D02261,0.005988,0,0,0,0.001996,0,0.003992,0.00998,0,0.005988,0,0.003992,0.001996,0.001996,0.005988,0,0,0.779646,0.782608,0.415382,0.474388,0.4,0.213377,0.55,0.435746,0.352201,0.060606,0,0.189815,0.181901,0.733973,0.311342,0.768751,0.037738,Non-Interactive
hsa_10369,D00964,0.003106,0,0,0,0,0,0.003106,0.006211,0.003106,0,0,0,0,0.003106,0,0,0.003106,0.756168,0.767156,0.290424,0.402688,0,0.203549,0.4,0.259785,0.226415,0,0,0.088542,0.202383,0.951708,0.218986,0.677901,0.030963,Non-Interactive
hsa_83795,D00761,0.003115,0,0,0,0.003115,0,0.003115,0.009346,0,0,0.003115,0,0.003115,0,0.003115,0.003115,0.003115,0.82044,0.835022,0.58115,0.507454,0.4,0.538995,0.75,0.273987,0.871069,1,0,0.189815,0.847349,0.555107,0.496503,0.946236,0.219089,Non-Interactive
hsa_6329,D00329,0.004905,0.00218,0.000545,0,0,0,0.00436,0.005995,0.003815,0.00327,0.000545,0.000545,0.000545,0.002725,0.00327,0.00109,0.00327,0.696353,0.740178,0.26131,0.294813,0.4,0.287056,0.85,0.4115,0.342767,0.015152,0,0.317529,0.386722,0.374558,0.349243,0.748747,0.051437,Non-Interactive
hsa_41,D00513,0.003795,0.001898,0,0,0.003795,0.003795,0,0.003795,0.001898,0.003795,0,0,0,0,0.003795,0,0.001898,0.784907,0.725501,0.385022,0.428069,0.2,0.161721,0.5,0.353308,0.122642,0.015152,0,0.451754,0.070976,0.746808,0.29058,0.586252,0.019939,Non-Interactive
hsa_2557,D00283,0,0.005425,0,0,0,0,0.001808,0.001808,0.003617,0.007233,0,0,0.001808,0,0,0.001808,0.001808,0.711165,0.740178,0.252291,0.245655,0.8,0.197082,0.8,0.782127,0.342767,0.045455,0,0.078526,0.200877,0.427562,0.281721,0.735117,0.031676,Non-Interactive
hsa_3775,D00651,0.01194,0,0.002985,0,0.002985,0,0.002985,0.014925,0,0,0,0,0,0,0.00597,0.002985,0.002985,0.745839,0.740178,0.265823,0.403034,0.4,0.270287,0.8,0.46415,0.308176,0.015152,0,0.21875,0.151432,0.553445,0.668467,0.756696,0.052536,Non-Interactive
hsa_1137,D00638,0.003195,0,0,0,0,0,0.001597,0.00639,0,0.004792,0,0.003195,0.003195,0,0.003195,0,0,0.781549,0.830775,0.353353,0.302042,0.2,0.331196,0.55,0.321441,0.201258,0,0,0.533046,0.28245,0.929918,0.567846,0.673902,0.065849,Non-Interactive
hsa_170572,D00274,0,0.008969,0,0,0,0,0.006726,0.008969,0,0,0,0.002242,0,0,0.002242,0,0,0.662932,0.740178,0.25736,0.264099,0.4,0.371257,0.55,0.589886,0.261006,0,0,0.417892,0.226996,0.434205,0.430899,0.730327,0.10531,Non-Interactive
hsa_2570,D00227,0.002045,0.00409,0,0,0,0,0.00409,0.00818,0.002045,0.006135,0,0,0.002045,0,0,0,0.002045,0.699978,0.081422,0.28233,0.322003,0,0.078215,0.55,0.401108,0.122642,0.015152,0,0.107143,0,0,0.37702,0.63241,0.005794,Non-Interactive
hsa_3737,D00654,0.008451,0,0,0,0,0,0.011268,0.002817,0.002817,0,0,0,0,0.002817,0,0,0,0.605355,0.710112,0.212297,0.388118,0,0.195439,0.75,0.291652,0.251572,0.015152,0,0.255952,0.198659,0,0.903265,0.749968,0.020414,Non-Interactive
hsa_3769,D00373,0.010753,0.032258,0.010753,0,0.010753,0,0,0,0,0,0,0,0,0,0,0,0,0.695696,0.809376,0.608543,0.360793,0.4,0.229733,0.65,0.173537,0.339623,0.045455,0,0.181548,0.219378,0.237927,0.213588,0.74814,0.042433,Non-Interactive
hsa_6534,D00615,0,0.001575,0,0,0.001575,0,0.007874,0.012598,0,0.001575,0.001575,0,0.001575,0.004724,0.00315,0,0,0.682544,0.740178,0.267758,0.445669,0,0.331196,0.55,0.554555,0.345912,0,0,0.497126,0.365021,0.321555,0.318716,0.765662,0.054081,Non-Interactive
hsa_3769,D00513,0.010753,0.032258,0.010753,0,0.010753,0,0,0,0,0,0,0,0,0,0,0,0,0.784907,0.725501,0.385022,0.428069,0.2,0.161721,0.5,0.353308,0.122642,0.015152,0,0.451754,0.070976,0.746808,0.29058,0.586252,0.019939,Non-Interactive
hsa_2899,D00656,0.003268,0,0,0,0,0.001089,0.005447,0.002179,0.001089,0.002179,0,0.001089,0.002179,0.001089,0.001089,0,0.002179,0.69719,0.740178,0.251564,0.405302,0,0.195439,0.75,0.333218,0.27044,0.015152,0,0.255952,0.182206,0,0.876905,0.753022,0.020919,Non-Interactive
hsa_1137,D01712,0.003195,0,0,0,0,0,0.001597,0.00639,0,0.004792,0,0.003195,0.003195,0,0.003195,0,0,0.699978,0.081422,0.28233,0.322003,0,0.078215,0.55,0.401108,0.122642,0.015152,0,0.107143,0,0,0.37702,0.63241,0.005794,Non-Interactive
hsa_2903,D01768,0.003418,0.001367,0,0,0.001367,0,0.001367,0.002051,0.001367,0.000684,0,0.000684,0.000684,0.001367,0.000684,0.002051,0.002051,0.82839,0.796055,0.417511,0.421307,0.4,0.258574,0.55,0.349151,0.125786,0,0,0.668561,0.166971,0.571796,0.347962,0.570445,0.037055,Non-Interactive
hsa_3741,D00367,0.004902,0,0,0,0,0.001634,0.00817,0.001634,0,0.001634,0,0,0.001634,0,0.001634,0,0.001634,0.689793,0.740178,0.249438,0.147505,0.4,0.148633,0.45,0.70523,0.361635,0.045455,1,0.094203,0.095081,0,0.402401,0.806977,0.020385,Non-Interactive
hsa_89822,D03830,0,0,0,0.007407,0,0,0,0.007407,0,0.003704,0,0,0.003704,0.003704,0,0.003704,0.003704,0.82656,0.786411,0.465108,0.43132,0.4,0.320671,0.45,0.491514,0.380503,0.015152,0,0.327957,0.407153,0.381036,0.384784,0.764028,0.061243,Non-Interactive
hsa_7881,D00519,0,0,0.002457,0,0.004914,0.004914,0.002457,0.002457,0,0,0,0,0,0.002457,0,0,0,0.747335,0.740178,0.265784,0.483111,0.4,0.144915,0.8,0.386907,0.204403,0.015152,0,0.131944,0.068556,0,0.848934,0.694345,0.013193,Non-Interactive
