Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:79799,D00294,0,0.001901,0,0.003802,0.005703,0.009506,0.001901,0.003802,0.003802,0.003802,0.005703,0,0,0.001901,0,0,0,0.001901,0,0.090909,0.054545,0.125,0.610881,0.426349,0,0.3,0.044778,0,0,0.505335,0.436864,0,NonInteractive
hsa:5604,D01370,0.002551,0.002551,0,0.005102,0.010204,0.002551,0.002551,0.002551,0.002551,0.002551,0.005102,0.002551,0,0.007653,0,0,0.002551,0,0,0.090909,0.1,0,0.454515,0.488955,0.590817,0.2,0.094532,0,0.75,0.623776,0.511013,0,NonInteractive
hsa:7371,D03350,0,0,0,0,0,0.003846,0,0,0,0,0,0,0.007692,0.003846,0,0,0,0,0,0.090909,0.227273,0,0.597117,0.426349,0,0.5,0.309641,0,0.5,0.674883,0.558695,0,NonInteractive
hsa:10279,D00488,0,0,0.003899,0,0.015595,0.005848,0,0,0,0.001949,0.001949,0,0.001949,0,0,0,0.001949,0.001949,0,0.090909,0.109091,0,0.606725,0.426349,0,0.3,0.10374,0,0.5,0.548722,0.433317,0,NonInteractive
hsa:3906,D03882,0,0,0,0,0.007092,0.014184,0,0,0,0,0,0,0.007092,0,0,0,0,0,0,0.090909,0.227273,0,0.602753,0.54055,0.545308,0.2,0.27917,0,0,0.450838,0.436409,0,NonInteractive
hsa:5137,D00188,0,0,0,0,0.004739,0,0.00158,0,0,0.00158,0.00158,0.00158,0.00158,0.004739,0.00316,0,0,0,0,0.090909,0.390909,0,0.666106,0.480264,0.614487,0.15,0.212872,0,0,0.528273,0.560023,0,NonInteractive
hsa:5136,D02173,0,0,0,0,0.005618,0.001873,0.001873,0.001873,0,0.001873,0.003745,0.001873,0.001873,0.001873,0.003745,0,0,0.001873,0,0.090909,0.190909,0,0.676179,0.507686,0.494681,0.2,0.090837,0,0,0.631973,0.594678,0,NonInteractive
hsa:30814,D00414,0,0.007092,0,0,0,0.007092,0,0,0,0,0.007092,0,0,0.007092,0,0,0,0.007092,0,0.090909,0.1,0.125,0.393521,0.675239,0.440048,0.25,0.086331,0,0,0.565666,0.423454,0,NonInteractive
hsa:54657,D01688,0.001876,0,0,0.003752,0.003752,0.003752,0,0.001876,0.003752,0.003752,0.007505,0,0,0.003752,0,0,0,0,0,0.181818,0.109091,0.25,0.423552,0.817564,0.530987,0.4,0.16379,0,0,0.554053,0.449188,0,NonInteractive
hsa:124,D00658,0,0,0,0.002674,0.005348,0.002674,0,0,0.002674,0.008021,0.002674,0,0.002674,0.013369,0,0,0,0,0,0.090909,0.063636,0.25,1,0.426349,0,0.35,0.0922,0,0,0.554615,0.529522,0,NonInteractive
hsa:151531,D00218,0,0,0,0.002681,0.008043,0,0.002681,0,0,0.002681,0.002681,0,0,0.013405,0,0,0,0,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,NonInteractive
hsa:218,D02756,0,0,0.002212,0,0.004425,0,0.002212,0,0.002212,0,0,0,0,0.004425,0,0,0,0,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:11238,D00125,0,0,0.006329,0,0.006329,0.006329,0,0,0,0,0.003165,0,0.003165,0,0.003165,0,0,0.006329,0,0.090909,0.281818,0,0.593988,0.438374,0.506825,0.35,0.277607,0,0,0.717802,0.70809,0,NonInteractive
hsa:8288,D01825,0.001401,0,0.001401,0,0.009804,0.005602,0,0,0.001401,0.002801,0.002801,0,0.001401,0.004202,0.002801,0,0.001401,0,0.001401,0.090909,0.263636,0,0.592163,0.706821,0.558346,0.2,0.137438,0,0,0.622042,0.748371,0,NonInteractive
hsa:5979,D03899,0.001867,0.001867,0,0,0.006536,0.002801,0.000934,0,0,0.001867,0.002801,0.000934,0.005602,0.003735,0.000934,0.000934,0,0.000934,0,0.090909,0.263636,0,0.587374,0.579728,0.561283,0.45,0.258462,0,0,0.744788,0.697822,0,NonInteractive
hsa:1572,D03735,0,0,0.002041,0.002041,0.002041,0.014286,0.002041,0.002041,0.002041,0.002041,0,0,0.004082,0.004082,0.002041,0,0,0,0,0.090909,0.354545,0.125,0.401764,0.427716,0.599709,0.6,0.468478,0,0.25,0.644768,0.576195,0,NonInteractive
hsa:5860,D02214,0,0.004115,0,0,0.004115,0.004115,0.012346,0,0.004115,0,0,0,0.004115,0.004115,0,0,0.004115,0,0.004115,0.090909,0.263636,0,0.587374,0.579728,0.561283,0.45,0.258462,0,0,0.744788,0.697822,0,NonInteractive
hsa:3067,D01973,0.001513,0.001513,0,0,0.01059,0.009077,0,0.001513,0.001513,0.004539,0.003026,0,0,0.006051,0,0,0,0.003026,0,0.090909,0.236364,0.125,0.730395,0.406672,0.596074,0.45,0.184131,0,0,0.662398,0.543236,0,NonInteractive
hsa:7298,D03758,0,0.00641,0,0,0.00641,0.003205,0.003205,0,0,0.00641,0.00641,0,0.003205,0.00641,0,0,0,0,0,0.272727,0.236364,0,0.387204,0.454078,0.742781,0.3,0.245783,0,0,0.534625,0.497154,0,NonInteractive
hsa:108,D03643,0.000917,0,0.001835,0.000917,0.007339,0.008257,0,0.001835,0.000917,0.000917,0.004587,0.000917,0.000917,0.001835,0,0,0,0,0,0.090909,0.272727,0,0.519151,0.717443,0.498416,0.3,0.179809,0,0,0.61184,0.570887,0,NonInteractive
hsa:353,D03440,0,0,0,0.005587,0.01676,0.005587,0,0,0,0.005587,0.005587,0,0,0.005587,0,0,0,0,0,0.272727,0.3,0,0.371942,0.383831,0.712594,0.3,0.309866,0,0,0.442396,0.499943,0,NonInteractive
hsa:2045,D02580,0.001003,0.001003,0,0.001003,0.004012,0.002006,0.002006,0,0.001003,0.003009,0.004012,0.003009,0.004012,0.007021,0.001003,0.002006,0.001003,0,0,0.090909,0.118182,0,0.717786,0.471312,0.673384,0.3,0.131487,0,0.25,0.443159,0.356142,0,NonInteractive
hsa:64850,D00141,0,0,0,0.002033,0.006098,0.002033,0.004065,0,0.004065,0.002033,0.004065,0.002033,0.006098,0.002033,0,0,0,0,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:93,D00550,0.001957,0,0.001957,0.003914,0.013699,0.001957,0.001957,0,0,0,0,0,0.001957,0.005871,0,0.003914,0,0.001957,0,0.090909,0.109091,0,0.628104,0.426349,0,0.45,0.129192,0,0.25,0.683249,0.557461,0,NonInteractive
hsa:1178,D00127,0,0,0,0,0,0.007092,0,0,0,0,0.007092,0,0,0,0,0,0,0,0,0.090909,0.109091,0.125,0.457443,0.621597,0.528554,0.5,0.138963,0,0.25,0.630261,0.550612,0,NonInteractive
hsa:767,D03643,0,0,0.010381,0.00346,0.00692,0,0,0,0.00346,0,0.00346,0,0.00346,0,0,0,0,0.00692,0,0.090909,0.272727,0,0.519151,0.717443,0.498416,0.3,0.179809,0,0,0.61184,0.570887,0,NonInteractive
hsa:7153,D01582,0.001307,0.000654,0,0.000654,0.00719,0.001961,0.000654,0.001307,0.001961,0.001307,0.001961,0.001307,0.002614,0.004575,0.000654,0,0.000654,0,0,0.181818,0.154545,0,0.613725,0.426349,0,0.5,0.230713,0,0,0.648904,0.570839,0,NonInteractive
hsa:219,D00885,0,0,0,0,0.003876,0.003876,0,0,0.001938,0.005814,0.003876,0,0.001938,0.001938,0,0,0.003876,0,0,0.090909,0.109091,0,0.642267,0.426349,0,0.45,0.215554,0,0.25,0.572184,0.488758,0,NonInteractive
hsa:4953,D00488,0.002174,0,0.002174,0,0.002174,0.002174,0.002174,0,0,0.01087,0.002174,0,0,0.002174,0.002174,0,0,0,0,0.090909,0.109091,0,0.606725,0.426349,0,0.3,0.10374,0,0.5,0.548722,0.433317,0,NonInteractive
hsa:767,D03689,0,0,0.010381,0.00346,0.00692,0,0,0,0.00346,0,0.00346,0,0.00346,0,0,0,0,0.00692,0,0.090909,0.118182,0.125,0.575126,0.371261,0.497271,0.5,0.184131,0,0.25,0.793686,0.555517,0,NonInteractive
hsa:2806,D01911,0,0.002331,0.002331,0.004662,0.009324,0.004662,0.006993,0,0.002331,0.004662,0.002331,0,0.002331,0.002331,0,0,0,0,0.002331,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:5137,D04024,0,0,0,0,0.004739,0,0.00158,0,0,0.00158,0.00158,0.00158,0.00158,0.004739,0.00316,0,0,0,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,NonInteractive
hsa:8192,D01911,0,0,0,0,0.007246,0.003623,0.003623,0.003623,0.003623,0,0,0,0.003623,0.003623,0,0,0,0,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:51004,D01119,0.002141,0,0.002141,0,0.006424,0.002141,0,0,0.002141,0.002141,0,0.006424,0.006424,0,0.002141,0,0,0,0,0.181818,0.236364,0.25,0.508552,0.349198,0.616163,0.4,0.316568,0,0,0.530863,0.525007,0,NonInteractive
hsa:4200,D02168,0,0,0,0.002092,0.018828,0.004184,0.004184,0,0,0,0.002092,0,0.002092,0.004184,0,0,0,0,0,0.090909,0.209091,0,0.533351,0.699405,0.500829,0.45,0.172238,0,0.25,0.802993,0.660402,0,NonInteractive
hsa:5406,D00488,0.002155,0,0,0.002155,0.002155,0.00431,0.002155,0,0,0.008621,0.002155,0.00431,0.002155,0.008621,0.002155,0,0,0,0,0.090909,0.109091,0,0.606725,0.426349,0,0.3,0.10374,0,0.5,0.548722,0.433317,0,NonInteractive
hsa:1178,D00131,0,0,0,0,0,0.007092,0,0,0,0,0.007092,0,0,0,0,0,0,0,0,0.090909,0.172727,0.5,0.574559,0.954831,0.53357,0.1,0.191711,0,0,0.221004,0.285525,0,NonInteractive
hsa:1725,D01275,0,0,0.003067,0,0.003067,0.003067,0.003067,0,0,0,0.006135,0,0,0,0,0,0,0,0,0.090909,0.236364,0,0.614675,0.527992,0.552713,0.45,0.258462,0,0,0.772071,0.697822,0,NonInteractive
hsa:27032,D00094,0.002255,0,0,0.001127,0.011274,0.001127,0,0,0,0.001127,0.006764,0,0.002255,0.005637,0,0,0.002255,0,0,0.181818,0.245455,0,0.558524,0.681345,0.512084,0.3,0.198593,0,0,0.495252,0.424322,0,NonInteractive
hsa:1586,D03803,0,0.001972,0,0.001972,0,0.009862,0,0.001972,0.001972,0.001972,0.003945,0,0.001972,0.005917,0,0,0,0.001972,0,0.181818,0.090909,0.125,0.614793,0.548869,0.500878,0.45,0.157572,0,0.25,0.758378,0.576581,0,NonInteractive
hsa:5328,D03806,0.002421,0.004843,0.002421,0.002421,0.007264,0.002421,0,0,0,0.002421,0.002421,0,0.004843,0.004843,0,0.002421,0,0.002421,0,0.181818,0.1,0,0.615728,0.426349,0,0.45,0.16669,0,0,0.615899,0.521505,0,NonInteractive
hsa:7498,D00107,0.000751,0.000751,0,0.002252,0.004505,0.002252,0.003754,0.000751,0.000751,0.006757,0.003003,0.000751,0.003003,0.004505,0.000751,0.002252,0,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,NonInteractive
hsa:5158,D02769,0.002345,0.001172,0,0,0.003517,0.005862,0,0,0.002345,0.003517,0.005862,0.003517,0.001172,0.002345,0,0,0.002345,0.001172,0,0.272727,0.118182,0,0.33794,0.287015,0.56298,0.25,0.129192,0,0.75,0.625924,0.544232,0,NonInteractive
hsa:2324,D01715,0.001542,0.001542,0.000771,0.000771,0.004626,0.003084,0.002313,0,0.000771,0.001542,0.001542,0.001542,0.004626,0.003855,0.000771,0.000771,0,0.000771,0,0.090909,0.181818,0.125,0.506936,0.618912,0.617161,0.25,0.198593,0,0,0.530717,0.458652,0,NonInteractive
hsa:5141,D02110,0,0.00113,0.00113,0.00226,0.00791,0.00339,0.00113,0.00113,0.00226,0.00226,0.00113,0,0.00452,0.00339,0,0,0,0,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:5049,D00414,0,0,0,0,0,0,0,0,0,0,0,0.004975,0.00995,0.00995,0.00995,0,0,0,0,0.090909,0.1,0.125,0.393521,0.675239,0.440048,0.25,0.086331,0,0,0.565666,0.423454,0,NonInteractive
hsa:5602,D00359,0,0.004751,0,0.002375,0.004751,0.002375,0.002375,0,0,0.002375,0.002375,0.002375,0,0.004751,0,0,0,0,0,0.090909,0.318182,0,0.488383,0.510039,0.650204,0.2,0.230713,0,0,0.511436,0.550411,0,NonInteractive
hsa:6259,D03689,0,0,0.001642,0.001642,0.006568,0.004926,0.001642,0.001642,0.003284,0.001642,0.003284,0,0.003284,0.001642,0.001642,0.001642,0,0,0,0.090909,0.118182,0.125,0.575126,0.371261,0.497271,0.5,0.184131,0,0.25,0.793686,0.555517,0,NonInteractive
hsa:5657,D00530,0,0,0.007843,0,0,0.003922,0,0,0,0,0.003922,0,0,0.007843,0,0,0.003922,0,0,0.090909,0.127273,0,0.679697,0.686045,0.622696,0.4,0.161076,0,0.5,0.769092,0.522448,0,NonInteractive
hsa:2673,D00781,0.001433,0.001433,0.001433,0.001433,0.005731,0.005731,0,0,0,0.001433,0.002865,0,0.005731,0.002865,0.002865,0,0,0,0,0.090909,0.127273,0,0.565625,0.722415,0.601,0.3,0.198593,0,0,0.565954,0.453824,0,NonInteractive
hsa:4329,D02709,0.001873,0,0,0,0.001873,0.001873,0,0,0.003745,0,0.001873,0,0.003745,0.005618,0,0,0,0,0,0.090909,0.118182,0.125,0.50311,0.449068,0.546578,0.5,0.132863,0,0.25,0.75551,0.512658,0,NonInteractive
hsa:1565,D00018,0,0,0.002016,0.004032,0.014113,0.020161,0.002016,0.004032,0,0.006048,0.006048,0,0.002016,0.002016,0.002016,0,0,0,0,0.090909,0.063636,0,0.503479,0.35982,0.797022,0.1,0.051878,0,0,0.252622,0.355236,0,NonInteractive
hsa:444,D00188,0.001374,0,0,0.001374,0.008242,0.004121,0,0.001374,0,0.002747,0,0.001374,0.002747,0.004121,0,0,0,0,0.001374,0.090909,0.390909,0,0.666106,0.480264,0.614487,0.15,0.212872,0,0,0.528273,0.560023,0,NonInteractive
hsa:5156,D03803,0.000919,0.000919,0,0.000919,0.008272,0.005515,0.002757,0,0.002757,0.001838,0.000919,0.000919,0.000919,0.004596,0.001838,0.000919,0,0,0,0.181818,0.090909,0.125,0.614793,0.548869,0.500878,0.45,0.157572,0,0.25,0.758378,0.576581,0,NonInteractive
hsa:7299,D01885,0.001894,0.003788,0.001894,0,0.001894,0.005682,0,0,0.001894,0.005682,0.001894,0.005682,0,0.005682,0.001894,0,0,0,0,0.090909,0.336364,0,0.596552,0.540331,0.574344,0.45,0.324728,0,0,0.748054,0.714983,0,NonInteractive
hsa:54658,D00449,0.00188,0,0,0.003759,0.00188,0.013158,0,0.00188,0.003759,0.00188,0.009398,0,0,0.00188,0,0,0,0.00188,0,0.090909,0.172727,0.125,0.70494,0.319046,0.715047,0.6,0.230713,0,0,0.619832,0.568453,0,NonInteractive
hsa:3480,D02008,0.000732,0.000732,0.000732,0,0.007321,0.004392,0.002196,0.000732,0.000732,0.002196,0.00366,0.001464,0.001464,0.002196,0.001464,0.001464,0.001464,0,0,0.090909,0.163636,0,0.549425,0.497517,0.541337,0.45,0.151223,0,0,0.768036,0.647732,0,NonInteractive
hsa:3815,D00488,0,0.001026,0,0.001026,0.003077,0.006154,0.004103,0.001026,0.002051,0.005128,0.003077,0.001026,0.001026,0.004103,0,0.001026,0,0,0,0.090909,0.109091,0,0.606725,0.426349,0,0.3,0.10374,0,0.5,0.548722,0.433317,0,NonInteractive
hsa:29968,D00387,0,0,0,0,0.006192,0.009288,0,0,0,0.006192,0,0.003096,0,0.003096,0,0,0,0,0,0.090909,0.1,0,0.626595,0.426349,0,0.45,0.129192,0,0.5,0.683249,0.557461,0,NonInteractive
hsa:5494,D02556,0.002625,0,0,0,0.013123,0.005249,0,0.002625,0,0.002625,0,0.002625,0.005249,0,0,0,0.002625,0,0,0.090909,0.145455,0.125,0.625274,0.468117,0.496149,0.5,0.229777,0,0.75,0.719962,0.58799,0,NonInteractive
hsa:5538,D03803,0.003279,0.003279,0,0,0.006557,0.019672,0.003279,0,0.003279,0.006557,0.006557,0,0,0,0,0,0,0,0,0.181818,0.090909,0.125,0.614793,0.548869,0.500878,0.45,0.157572,0,0.25,0.758378,0.576581,0,NonInteractive
hsa:51166,D00155,0.002358,0,0.002358,0,0.009434,0.014151,0.002358,0,0,0.004717,0.002358,0,0,0.002358,0.002358,0,0,0,0,0.090909,0.136364,0,0.550784,0.288671,0.6224,0.15,0.104271,0,0.25,0.536922,0.497013,0,NonInteractive
hsa:5496,D00538,0,0,0,0,0.00367,0.001835,0.001835,0,0,0.00367,0,0,0.00367,0.007339,0,0,0.001835,0,0,0.090909,0.063636,0.125,0.565008,0.058971,0.665876,0.3,0.053512,0,0.25,0.558658,0.40292,0,NonInteractive
hsa:5837,D03689,0.001328,0.001328,0.001328,0.001328,0.002656,0.002656,0.001328,0.001328,0,0.001328,0.001328,0.001328,0.003984,0.003984,0.003984,0,0.001328,0,0,0.090909,0.118182,0.125,0.575126,0.371261,0.497271,0.5,0.184131,0,0.25,0.793686,0.555517,0,NonInteractive
hsa:5657,D02258,0,0,0.007843,0,0,0.003922,0,0,0,0,0.003922,0,0,0.007843,0,0,0.003922,0,0,0.181818,0.309091,0,0.548894,0.464299,0.603856,0.65,0.384859,0,0,0.714422,0.634478,0,NonInteractive
hsa:54878,D00364,0,0,0,0,0.00128,0.003841,0.002561,0,0.00128,0.005122,0.00128,0.002561,0.002561,0.005122,0,0,0.00128,0,0.00128,0.090909,0.2,0,0.617992,0.426349,0,0.4,0.195372,0,0.25,0.66443,0.559691,0,NonInteractive
hsa:10941,D02655,0,0.001445,0.001445,0.001445,0.001445,0.00289,0,0.004335,0.004335,0.00289,0.00289,0,0.001445,0.00289,0,0,0,0.00289,0,0.090909,0.163636,0,0.67359,0.815991,0.670001,0.3,0.16379,0,0.5,0.647224,0.488483,0,NonInteractive
hsa:6240,D01844,0.003793,0,0.001264,0.001264,0.00885,0.002528,0.001264,0.001264,0.003793,0.001264,0.001264,0.001264,0.002528,0.005057,0.001264,0,0.001264,0,0,1,0.472727,1,0.335874,0.236632,0.604154,0.9,0.791881,0,0,0.651865,0.805786,0,NonInteractive
hsa:8435,D00515,0,0.001919,0.001919,0.001919,0.009597,0.015355,0.001919,0.003839,0.001919,0.001919,0.009597,0.001919,0,0.003839,0.001919,0.001919,0,0,0.001919,0.090909,0.063636,0,0.48647,0.508465,0.875935,0.15,0.16816,0,0,0.219497,0.231378,0,NonInteractive
hsa:93,D00630,0.001957,0,0.001957,0.003914,0.013699,0.001957,0.001957,0,0,0,0,0,0.001957,0.005871,0,0.003914,0,0.001957,0,0.090909,0.081818,0,0.652474,0.278462,0.702979,0.05,0.0472,0,0,0.286611,0.403999,0,NonInteractive
hsa:8854,D00218,0,0,0,0,0.006048,0.002016,0.002016,0,0,0.006048,0.008065,0,0,0.002016,0,0,0.002016,0,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,NonInteractive
hsa:2050,D03735,0,0.002028,0,0,0.004057,0.004057,0.002028,0.001014,0,0.003043,0.001014,0.002028,0.002028,0.005071,0.001014,0.002028,0.002028,0.001014,0,0.090909,0.354545,0.125,0.401764,0.427716,0.599709,0.6,0.468478,0,0.25,0.644768,0.576195,0,NonInteractive
hsa:4919,D00094,0,0.007653,0,0.002551,0,0,0,0.002551,0.007653,0.002551,0,0,0.005102,0.007653,0.002551,0,0,0,0,0.181818,0.245455,0,0.558524,0.681345,0.512084,0.3,0.198593,0,0,0.495252,0.424322,0,NonInteractive
hsa:7015,D01862,0,0.000936,0.001873,0.001873,0.007491,0.011236,0.000936,0,0,0.003745,0.000936,0.000936,0.003745,0.002809,0,0,0.000936,0.000936,0,0.181818,0.209091,0,0.50715,0.35087,0.602894,0.5,0.24152,0,0.25,0.795027,0.583743,1,NonInteractive
hsa:56922,D04031,0,0.001381,0,0,0.002762,0.002762,0.001381,0,0.002762,0.001381,0.004144,0,0.002762,0.005525,0.001381,0,0,0,0,0.090909,0.127273,0,0.543274,0.660031,0.562755,0.5,0.151223,0,0.25,0.79857,0.659662,0,NonInteractive
hsa:7957,D02441,0.006329,0,0,0,0.006329,0.006329,0,0,0.003165,0,0,0,0.009494,0.003165,0.003165,0,0.006329,0.003165,0,0.090909,0.081818,0.25,0.443979,0.742511,0.570929,0.3,0.075709,0,0.25,0.611011,0.439524,0,NonInteractive
hsa:1571,D01918,0.002033,0,0,0,0.004065,0.014228,0.002033,0,0,0.002033,0.002033,0,0.002033,0.004065,0,0,0,0,0,0.181818,0.190909,0.125,0.339928,0.676888,0.576928,0.55,0.248877,0,0,0.603827,0.530442,0,NonInteractive
hsa:84532,D03717,0.001458,0,0.001458,0.001458,0.002915,0.001458,0.002915,0.001458,0,0.001458,0.001458,0,0.005831,0.002915,0,0,0.002915,0,0.001458,0.090909,0.154545,0.125,0.52268,0.613366,0.569201,0.55,0.189744,0,0.25,0.764977,0.538904,0,NonInteractive
hsa:1576,D01688,0,0,0.001996,0.003992,0.003992,0.013972,0.003992,0,0,0.005988,0.005988,0,0.003992,0.003992,0,0,0,0,0,0.181818,0.109091,0.25,0.423552,0.817564,0.530987,0.4,0.16379,0,0,0.554053,0.449188,0,NonInteractive
hsa:91039,D01064,0,0.001122,0,0,0.008979,0.007856,0.002245,0,0.001122,0.006734,0.002245,0.002245,0.002245,0.002245,0,0,0.002245,0,0.001122,0.272727,0.190909,0.125,0.369678,0.677856,0.596912,0.55,0.272281,0,0,0.697363,0.550224,0,NonInteractive
hsa:29785,D02698,0,0,0,0,0.007952,0.00994,0.001988,0,0.001988,0,0.005964,0,0.001988,0.017893,0.001988,0,0,0,0,0.090909,0.281818,0.125,0.597362,0.370888,0.488151,0.45,0.312181,0,0,0.732897,0.723952,0,NonInteractive
hsa:6768,D01828,0.001171,0.002342,0.002342,0,0.008197,0.007026,0,0,0.001171,0.007026,0.002342,0.001171,0.001171,0.005855,0.001171,0,0.002342,0,0,0.181818,0.118182,0,0.430117,0.824719,0.497115,0.4,0.122891,0,0.25,0.694987,0.539031,0,NonInteractive
hsa:30814,D00148,0,0.007092,0,0,0,0.007092,0,0,0,0,0.007092,0,0,0.007092,0,0,0,0.007092,0,0.090909,0.409091,0,0.719899,0.50455,0.599493,0.35,0.353954,0,0,0.588543,0.523341,0,NonInteractive
hsa:56922,D02556,0,0.001381,0,0,0.002762,0.002762,0.001381,0,0.002762,0.001381,0.004144,0,0.002762,0.005525,0.001381,0,0,0,0,0.090909,0.145455,0.125,0.625274,0.468117,0.496149,0.5,0.229777,0,0.75,0.719962,0.58799,0,NonInteractive
hsa:763,D00142,0,0,0.003289,0,0.003289,0.006579,0,0,0,0,0.003289,0.003289,0,0.006579,0.003289,0.003289,0,0.006579,0,0.272727,0.190909,0,0.350484,0.632038,0.623156,0.55,0.290826,0,1,0.686317,0.549083,0,NonInteractive
hsa:1800,D03767,0.002439,0,0.002439,0.007317,0.007317,0.002439,0.002439,0,0,0.004878,0.002439,0.004878,0.004878,0.002439,0,0,0.002439,0.002439,0.002439,0.181818,0.2,0.25,0.472929,0.423258,0.605084,0.45,0.258002,0,0,0.524161,0.51904,0,NonInteractive
hsa:5743,D04025,0.001658,0.001658,0.001658,0.003317,0.008292,0.004975,0,0,0,0.006633,0.001658,0,0.003317,0,0,0,0,0.001658,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,NonInteractive
hsa:5159,D02556,0.000905,0,0,0.000905,0.006335,0.00724,0.00181,0,0.002715,0.00362,0.000905,0.00181,0.002715,0.00362,0.000905,0.000905,0,0,0,0.090909,0.145455,0.125,0.625274,0.468117,0.496149,0.5,0.229777,0,0.75,0.719962,0.58799,0,NonInteractive
hsa:51095,D03728,0,0,0,0,0.009238,0.002309,0,0,0,0.004619,0,0.004619,0,0.004619,0.002309,0,0,0.002309,0,0.181818,0.3,0.125,0.417645,0.446438,0.61666,0.55,0.334427,0.5,0,0.603782,0.603877,1,NonInteractive
hsa:64850,D03689,0,0,0,0.002033,0.006098,0.002033,0.004065,0,0.004065,0.002033,0.004065,0.002033,0.006098,0.002033,0,0,0,0,0,0.090909,0.118182,0.125,0.575126,0.371261,0.497271,0.5,0.184131,0,0.25,0.793686,0.555517,0,NonInteractive
hsa:1548,D00650,0,0,0,0,0.004057,0.018256,0.002028,0,0.004057,0.006085,0.008114,0,0.002028,0.006085,0,0,0,0,0,0.090909,0.118182,0.25,0.379557,0.393476,0.393006,0.5,0.154695,0,0,0.649722,0.586773,0,NonInteractive
hsa:2048,D00449,0.003043,0,0,0.001014,0.004057,0.004057,0.003043,0.001014,0.001014,0.004057,0.004057,0.002028,0.002028,0.002028,0.001014,0.001014,0.002028,0,0,0.090909,0.172727,0.125,0.70494,0.319046,0.715047,0.6,0.230713,0,0,0.619832,0.568453,0,NonInteractive
hsa:5607,D01918,0,0,0,0,0.004866,0,0,0,0,0.002433,0,0.004866,0.002433,0.004866,0,0,0,0,0,0.181818,0.190909,0.125,0.339928,0.676888,0.576928,0.55,0.248877,0,0,0.603827,0.530442,0,NonInteractive
hsa:54878,D02418,0,0,0,0,0.00128,0.003841,0.002561,0,0.00128,0.005122,0.00128,0.002561,0.002561,0.005122,0,0,0.00128,0,0.00128,0.090909,0.190909,0,0.380505,0.722257,0.430844,0.2,0.0922,0,0,0.575424,0.567977,0,NonInteractive
hsa:84706,D00414,0.00237,0,0,0,0,0.007109,0,0,0,0.00237,0,0,0,0.00237,0,0.00237,0,0,0,0.090909,0.1,0.125,0.393521,0.675239,0.440048,0.25,0.086331,0,0,0.565666,0.423454,0,NonInteractive
hsa:81579,D00902,0.005319,0.010638,0,0,0.010638,0,0,0,0,0,0,0,0.005319,0,0,0,0,0,0,0.181818,0.172727,0,0.409286,0.447738,0.777303,0.2,0.202343,0.5,0,0.421979,0.480559,0,NonInteractive
hsa:3291,D01565,0,0.002475,0.00495,0,0.014851,0.00495,0,0,0,0.00495,0,0,0.002475,0.00495,0.002475,0,0.002475,0,0,0.090909,0.354545,0,0.607905,0.426349,0,0.6,0.410949,0,0,0.659388,0.595719,0,NonInteractive
hsa:5331,D00963,0,0.002433,0.000811,0.000811,0.005677,0.004866,0,0,0.000811,0.003244,0.001622,0.000811,0.004866,0.002433,0,0,0,0,0,0.090909,0.209091,0,0.635543,0.636884,0.522478,0.25,0.083487,0,0,0.56309,0.616655,0,NonInteractive
hsa:326625,D01164,0,0,0,0,0.016064,0.004016,0,0,0,0.008032,0.004016,0,0,0.004016,0,0,0,0,0,0.090909,0.236364,0,0.66304,0.447666,0.643592,0.35,0.248877,0,0,0.56306,0.532197,0,NonInteractive
hsa:23430,D04292,0.004149,0.004149,0.004149,0,0.004149,0,0.004149,0,0,0,0,0,0,0.004149,0,0.004149,0.004149,0,0,0.090909,0.190909,0,0.676179,0.507686,0.494681,0.2,0.090837,0,0,0.631973,0.594678,0,NonInteractive
