Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:64850,D01844,0,0,0,0.002033,0.006098,0.002033,0.004065,0,0.004065,0.002033,0.004065,0.002033,0.006098,0.002033,0,0,0,0,0,1,0.472727,1,0.335874,0.236632,0.604154,0.9,0.791881,0,0,0.651865,0.805786,0,NonInteractive
hsa:6609,D00449,0.001587,0.001587,0.003175,0.001587,0.015873,0.006349,0,0,0,0.001587,0.003175,0.001587,0,0.004762,0.001587,0,0.001587,0.004762,0,0.090909,0.172727,0.125,0.70494,0.319046,0.715047,0.6,0.230713,0,0,0.619832,0.568453,0,NonInteractive
hsa:4860,D00198,0,0,0,0,0.013889,0.003472,0.003472,0.003472,0,0.010417,0.010417,0,0.003472,0.003472,0,0,0,0,0,0.090909,0.381818,0,0.642685,0.510052,0.510376,0.5,0.373152,0,0,0.691164,0.694942,0,NonInteractive
hsa:7298,D00252,0,0.00641,0,0,0.00641,0.003205,0.003205,0,0,0.00641,0.00641,0,0.003205,0.00641,0,0,0,0,0,0.090909,0.1,0,0.261809,0.446072,0.533889,0.4,0.098193,0,0,0.664074,0.481018,0,NonInteractive
hsa:4017,D00325,0.002587,0.001294,0.006468,0.001294,0.005175,0,0.002587,0,0.002587,0.005175,0.002587,0,0.001294,0.006468,0,0.001294,0.001294,0.001294,0,0.090909,0.281818,0,0.56827,0.747895,0.557421,0.25,0.169787,0,0,0.628517,0.75274,0,NonInteractive
hsa:50940,D00753,0,0.002049,0,0,0.004098,0,0.002049,0,0.002049,0.004098,0,0,0,0.004098,0.002049,0,0,0,0,0.090909,0.709091,0,0.617835,0.514754,0.642614,0.45,0.682478,0,0,0.576696,0.695044,0,NonInteractive
hsa:10188,D03720,0,0,0.002765,0.000922,0.008295,0.004608,0.001843,0,0.002765,0.000922,0.000922,0,0.000922,0.002765,0,0.001843,0.000922,0,0.000922,0.090909,0.2,0,0.623801,0.426349,0,0.65,0.226926,0,0.25,0.733485,0.645888,0,NonInteractive
hsa:1581,D00218,0.001988,0,0.001988,0.001988,0.007952,0.005964,0.001988,0.001988,0.001988,0,0.003976,0.001988,0.005964,0,0,0,0,0,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,NonInteractive
hsa:1645,D00893,0.006211,0,0,0,0.012422,0,0,0,0,0.006211,0.003106,0,0.003106,0.003106,0,0,0,0,0,0.181818,0.318182,0,0.467777,0.445111,0.697595,0.2,0.277245,0,0,0.498181,0.534385,0,NonInteractive
hsa:2049,D00198,0.003009,0,0,0,0.005015,0.003009,0.004012,0,0.001003,0.004012,0.002006,0.002006,0.002006,0.001003,0.001003,0.001003,0.001003,0,0,0.090909,0.381818,0,0.642685,0.510052,0.510376,0.5,0.373152,0,0,0.691164,0.694942,0,NonInteractive
hsa:2597,D00274,0,0,0.003425,0.006849,0.003425,0,0.003425,0.003425,0.003425,0,0.003425,0,0.003425,0.003425,0,0,0,0,0,0.090909,0.263636,0,0.603747,0.426349,0,0.35,0.30084,0,0,0.51768,0.531976,0,NonInteractive
hsa:768,D02110,0,0,0.004367,0,0.010917,0.004367,0,0,0,0.002183,0.004367,0,0.002183,0.002183,0,0,0,0.004367,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:9601,D00538,0,0,0,0,0.004658,0.004658,0,0.001553,0,0.001553,0.001553,0,0.003106,0,0,0,0,0,0,0.090909,0.063636,0.125,0.565008,0.058971,0.665876,0.3,0.053512,0,0.25,0.558658,0.40292,0,NonInteractive
hsa:4594,D01915,0,0.001335,0.00267,0.001335,0.006676,0.00267,0.004005,0.00267,0,0.004005,0.004005,0.001335,0.004005,0.004005,0,0,0.001335,0,0,0.181818,0.245455,0.125,0.403114,0.53826,0.556,0.5,0.290826,0,0.5,0.725432,0.56067,0,NonInteractive
hsa:5646,D02756,0.003846,0.003846,0.007692,0,0,0.003846,0,0.003846,0,0.007692,0.003846,0,0.007692,0.003846,0,0,0.003846,0,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:54659,D01974,0.001876,0,0,0.003752,0.003752,0.005629,0,0.001876,0.003752,0.001876,0.007505,0,0,0.003752,0,0,0,0.001876,0,0.090909,0.163636,0.125,0.427449,0.529206,0.558024,0.35,0.138963,0,0.25,0.691283,0.527939,0,NonInteractive
hsa:1843,D01275,0,0.002732,0,0,0.008197,0.005464,0,0,0.002732,0,0.008197,0,0,0.008197,0,0,0,0,0,0.090909,0.236364,0,0.614675,0.527992,0.552713,0.45,0.258462,0,0,0.772071,0.697822,0,NonInteractive
hsa:55775,D03823,0,0.001647,0.003295,0.00659,0.003295,0.003295,0,0,0.001647,0,0,0.001647,0.001647,0.008237,0.001647,0,0.001647,0,0,0.090909,0.245455,0,0.454553,0.618291,0.467549,0.35,0.152631,0,0,0.637071,0.625861,0,NonInteractive
hsa:586,D00125,0,0.002874,0.002874,0,0,0.002874,0,0.002874,0,0,0.008621,0.002874,0,0.020115,0,0,0.002874,0,0,0.090909,0.281818,0,0.593988,0.438374,0.506825,0.35,0.277607,0,0,0.717802,0.70809,0,NonInteractive
hsa:660,D00813,0,0.001484,0,0,0.002967,0.002967,0.005935,0,0,0.001484,0.002967,0.001484,0.002967,0.002967,0,0.001484,0,0,0.001484,0.181818,0.109091,0,0.539006,0.40965,0.642022,0.35,0.104271,0,0,0.587156,0.49878,0,NonInteractive
hsa:189,D01974,0.002558,0,0.005115,0.002558,0.015345,0.005115,0,0,0.002558,0.002558,0.002558,0,0,0.005115,0,0,0,0,0,0.090909,0.163636,0.125,0.427449,0.529206,0.558024,0.35,0.138963,0,0.25,0.691283,0.527939,0,NonInteractive
hsa:1572,D01119,0,0,0.002041,0.002041,0.002041,0.014286,0.002041,0.002041,0.002041,0.002041,0,0,0.004082,0.004082,0.002041,0,0,0,0,0.181818,0.236364,0.25,0.508552,0.349198,0.616163,0.4,0.316568,0,0,0.530863,0.525007,0,NonInteractive
hsa:4482,D03440,0,0.005155,0,0,0.005155,0,0.005155,0.005155,0,0.005155,0.010309,0,0,0.015464,0,0,0,0,0,0.272727,0.3,0,0.371942,0.383831,0.712594,0.3,0.309866,0,0,0.442396,0.499943,0,NonInteractive
hsa:349565,D02194,0,0,0,0,0.012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727,0.236364,0.125,0.336104,0.403345,0.730762,0.2,0.222188,0,0,0.354644,0.463677,1,NonInteractive
hsa:2147,D00753,0,0.00161,0.003221,0.004831,0.008052,0.003221,0.00161,0,0,0.00161,0.004831,0,0,0.00161,0.003221,0,0.00161,0,0,0.090909,0.709091,0,0.617835,0.514754,0.642614,0.45,0.682478,0,0,0.576696,0.695044,0,NonInteractive
hsa:4017,D00252,0.002587,0.001294,0.006468,0.001294,0.005175,0,0.002587,0,0.002587,0.005175,0.002587,0,0.001294,0.006468,0,0.001294,0.001294,0.001294,0,0.090909,0.1,0,0.261809,0.446072,0.533889,0.4,0.098193,0,0,0.664074,0.481018,0,NonInteractive
hsa:1586,D01578,0,0.001972,0,0.001972,0,0.009862,0,0.001972,0.001972,0.001972,0.003945,0,0.001972,0.005917,0,0,0,0.001972,0,0.181818,0.109091,0,0.404119,0.588699,0.535745,0.35,0.104271,0,0.25,0.646791,0.478812,0,NonInteractive
hsa:3818,D00070,0.00157,0.009419,0.00471,0,0.00157,0.00471,0.00157,0.00157,0,0.00314,0,0,0.00314,0.007849,0,0.00157,0.00157,0,0,0.272727,0.163636,0,0.36956,0.523862,0.680098,0.55,0.286105,0,0.5,0.636795,0.534936,0,NonInteractive
hsa:7084,D02110,0,0.004292,0.004292,0,0.008584,0,0,0.004292,0.004292,0,0,0,0,0,0.004292,0,0,0,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:9641,D02110,0.001587,0.001587,0.001587,0.001587,0.007937,0.001587,0.003175,0.001587,0,0.001587,0.003175,0.003175,0,0.004762,0,0.001587,0,0.001587,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:613,D00965,0,0.000787,0.000787,0,0.003937,0.006299,0.001575,0,0.000787,0.00315,0.002362,0.001575,0.000787,0.002362,0.000787,0,0,0,0,0.090909,0.081818,0,0.355049,1,0.405338,0.3,0.113717,0,0,0.559243,0.547122,0,NonInteractive
hsa:5336,D00902,0.000791,0,0,0.001582,0.002373,0.007911,0,0.000791,0.000791,0.001582,0.003956,0.000791,0.002373,0.004747,0,0.000791,0.001582,0.000791,0.000791,0.181818,0.172727,0,0.409286,0.447738,0.777303,0.2,0.202343,0.5,0,0.421979,0.480559,0,NonInteractive
hsa:10327,D02441,0,0.003086,0,0.003086,0.012346,0,0,0,0.003086,0,0.003086,0,0,0.006173,0.003086,0,0,0.003086,0,0.090909,0.081818,0.25,0.443979,0.742511,0.570929,0.3,0.075709,0,0.25,0.611011,0.439524,0,NonInteractive
hsa:2339,D00947,0,0,0,0,0.002646,0.002646,0,0,0.002646,0.002646,0,0,0.002646,0,0,0,0,0,0,0.090909,0.172727,0,0.468993,0.484931,0.577468,0.25,0.178848,0,0,0.550206,0.502813,0,NonInteractive
hsa:128,D00463,0,0.002681,0.002681,0.002681,0.008043,0,0,0,0,0,0.002681,0,0.002681,0.008043,0,0,0.005362,0,0,0.181818,0.127273,0,0.451393,0.423829,0.626253,0.45,0.168592,0,0.25,0.73574,0.48054,0,NonInteractive
hsa:2326,D00652,0,0,0,0,0.011299,0.015066,0.001883,0,0,0.001883,0.011299,0,0,0.001883,0.001883,0,0.001883,0,0,0.090909,0.190909,0.375,0.486564,0.786891,0.497955,0.3,0.149559,0,0,0.561303,0.549702,0,NonInteractive
hsa:5319,D03806,0.006803,0.013605,0,0.013605,0.006803,0.013605,0,0,0,0,0,0,0.006803,0.006803,0,0,0,0,0,0.181818,0.1,0,0.615728,0.426349,0,0.45,0.16669,0,0,0.615899,0.521505,0,NonInteractive
hsa:3034,D01275,0.002232,0.002232,0,0,0.008929,0.006696,0,0,0.002232,0.002232,0.002232,0.002232,0.004464,0.006696,0,0,0.004464,0,0,0.090909,0.236364,0,0.614675,0.527992,0.552713,0.45,0.258462,0,0,0.772071,0.697822,0,NonInteractive
hsa:501,D02166,0,0,0.001859,0,0.011152,0.001859,0,0,0,0,0.003717,0.001859,0,0.005576,0.001859,0,0.001859,0,0,0.090909,0.263636,0,0.585099,0.356986,0.65573,0.4,0.30084,0,0,0.685713,0.595242,0,NonInteractive
hsa:5470,D00620,0,0,0,0.00133,0.005319,0.005319,0,0.00266,0.00133,0.00266,0.00266,0.00266,0,0.00133,0.00133,0.00133,0,0,0,0.181818,0.254545,0,0.441436,0.42871,0.678356,0.45,0.296773,0,0,0.571387,0.533177,0,NonInteractive
hsa:3033,D00216,0,0,0,0,0.012121,0,0,0,0.006061,0.009091,0,0,0.009091,0,0,0,0.00303,0,0,0.090909,0.390909,0,0.542909,0.270528,0.822099,0.05,0.361753,0,0,0.520621,0.665657,0,NonInteractive
hsa:1844,D00359,0,0.003195,0,0,0.009585,0.009585,0,0,0,0.009585,0,0,0,0.003195,0,0,0,0,0,0.090909,0.318182,0,0.488383,0.510039,0.650204,0.2,0.230713,0,0,0.511436,0.550411,0,NonInteractive
hsa:5122,D00752,0,0,0.00266,0.00133,0.005319,0,0,0.00133,0.00133,0.003989,0.00133,0.00133,0.00266,0.006649,0,0,0.00133,0,0,0.090909,0.281818,0,0.590164,0.513374,0.527756,0.3,0.281569,0,0,0.587017,0.552657,0,NonInteractive
hsa:7298,D00225,0,0.00641,0,0,0.00641,0.003205,0.003205,0,0,0.00641,0.00641,0,0.003205,0.00641,0,0,0,0,0,0.090909,0.109091,0,0.628885,0.426349,0,0.45,0.122891,0,0.5,0.675874,0.543375,0,NonInteractive
hsa:5447,D00414,0,0,0,0,0.004418,0.002946,0.002946,0,0.001473,0.001473,0.004418,0.001473,0.001473,0.004418,0,0,0,0,0,0.090909,0.1,0.125,0.393521,0.675239,0.440048,0.25,0.086331,0,0,0.565666,0.423454,0,NonInteractive
hsa:126,D03734,0,0,0,0,0.005348,0,0,0,0.002674,0.008021,0.002674,0,0.002674,0.008021,0,0,0,0,0,0.090909,0.518182,0,0.473228,0.861915,0.545597,0.45,0.384801,0,0,0.677041,0.654311,0,NonInteractive
hsa:1562,D01275,0.00409,0,0,0,0.00818,0.01227,0.002045,0.002045,0,0,0.002045,0,0,0.00409,0.002045,0,0,0,0,0.090909,0.236364,0,0.614675,0.527992,0.552713,0.45,0.258462,0,0,0.772071,0.697822,0,NonInteractive
hsa:5146,D00887,0.001167,0,0,0.001167,0.004667,0.002334,0,0,0.002334,0.003501,0.003501,0.002334,0.001167,0.002334,0.001167,0,0.003501,0.001167,0,0.181818,0.309091,0,0.548894,0.464299,0.603856,0.65,0.384859,0,0,0.714422,0.634478,0,NonInteractive
hsa:1846,D00414,0.002545,0.002545,0,0,0.005089,0.005089,0,0,0,0,0.002545,0,0,0.005089,0,0,0,0,0,0.090909,0.1,0.125,0.393521,0.675239,0.440048,0.25,0.086331,0,0,0.565666,0.423454,0,NonInteractive
hsa:1890,D00218,0,0,0,0,0.010395,0,0.002079,0,0.002079,0.004158,0.002079,0,0,0.010395,0,0,0,0,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,NonInteractive
hsa:4311,D01027,0,0,0,0.001335,0.004005,0.001335,0.001335,0,0.001335,0.001335,0.00267,0,0,0.00534,0.001335,0,0.00267,0,0.001335,0,0.8,0,0.335444,0.38923,0.445006,0.7,0.575377,0,0,1,1,0,NonInteractive
hsa:1056,D02229,0,0,0,0.001325,0.007947,0.006623,0,0.001325,0.001325,0.003974,0.001325,0,0,0.002649,0,0.001325,0.001325,0.001325,0,0.090909,0.272727,0.125,0.592014,0.708517,0.592143,0.45,0.241444,0,0.25,0.683571,0.619997,0,NonInteractive
hsa:5537,D03720,0,0.002933,0,0,0.005865,0.01173,0,0,0,0.002933,0.008798,0.005865,0.005865,0,0,0,0.002933,0,0,0.090909,0.2,0,0.623801,0.426349,0,0.65,0.226926,0,0.25,0.733485,0.645888,0,NonInteractive
hsa:64802,D02655,0,0,0,0,0.007194,0,0,0,0,0,0,0,0.003597,0.003597,0,0,0,0,0,0.090909,0.163636,0,0.67359,0.815991,0.670001,0.3,0.16379,0,0.5,0.647224,0.488483,0,NonInteractive
hsa:1544,D02756,0,0,0.001942,0.001942,0.005825,0.01165,0.001942,0,0,0.003883,0.003883,0.001942,0.007767,0.001942,0,0,0.001942,0,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:7299,D01862,0.001894,0.003788,0.001894,0,0.001894,0.005682,0,0,0.001894,0.005682,0.001894,0.005682,0,0.005682,0.001894,0,0,0,0,0.181818,0.209091,0,0.50715,0.35087,0.602894,0.5,0.24152,0,0.25,0.795027,0.583743,1,NonInteractive
hsa:25796,D03778,0,0,0,0.003891,0.011673,0.003891,0,0,0,0.003891,0.007782,0,0,0,0.003891,0.003891,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,NonInteractive
hsa:2235,D04029,0.00237,0.00237,0,0.00237,0.004739,0.004739,0.00237,0,0.004739,0.00237,0,0.00237,0,0,0.004739,0,0,0,0,0.090909,0.181818,0,0.566751,0.70519,0.489796,0.6,0.271545,0,0.75,0.823035,0.640359,0,NonInteractive
hsa:4128,D00283,0,0,0,0.003802,0.005703,0.001901,0,0.001901,0.001901,0.005703,0,0.001901,0.001901,0.003802,0,0.001901,0,0,0,0.090909,0.172727,0,0.621292,0.426349,0,0.35,0.138963,0,0,0.661912,0.528672,0,NonInteractive
hsa:2193,D02375,0,0,0.001972,0.005917,0.011834,0.005917,0.001972,0,0.003945,0.003945,0.009862,0,0.001972,0,0,0,0,0.001972,0,0.090909,0.227273,0,0.799503,0.528058,0.464255,0.3,0.182867,0,0,0.606933,0.43373,0,NonInteractive
hsa:8555,D00969,0.002174,0,0,0,0.002174,0.008696,0,0,0,0.004348,0,0,0,0.002174,0,0,0,0,0,0.090909,0.109091,0.25,0.428991,0.764835,0.490519,0.45,0.129192,0,0.25,0.6282,0.558246,0,NonInteractive
hsa:26279,D03218,0,0.006944,0,0.006944,0.013889,0,0,0,0,0,0,0,0.006944,0,0,0,0,0,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,NonInteractive
hsa:5860,D00294,0,0.004115,0,0,0.004115,0.004115,0.012346,0,0.004115,0,0,0,0.004115,0.004115,0,0,0.004115,0,0.004115,0.090909,0.054545,0.125,0.610881,0.426349,0,0.3,0.044778,0,0,0.505335,0.436864,0,NonInteractive
hsa:7365,D00567,0,0,0,0.001898,0.003795,0.003795,0,0.001898,0.001898,0.003795,0.005693,0,0.001898,0,0,0,0,0,0,0.090909,0.118182,0.125,0.472078,0.551915,0.428583,0.5,0.157572,0,0.25,0.787442,0.555061,0,NonInteractive
hsa:10188,D03012,0,0,0.002765,0.000922,0.008295,0.004608,0.001843,0,0.002765,0.000922,0.000922,0,0.000922,0.002765,0,0.001843,0.000922,0,0.000922,0.090909,0.381818,0.125,0.280755,0.760716,0.493245,0.45,0.300733,0,0,0.598027,0.590782,0,NonInteractive
hsa:2746,D02769,0.001795,0,0,0,0.007181,0.001795,0.001795,0,0,0.008977,0.003591,0,0.001795,0.001795,0,0,0.001795,0,0,0.272727,0.118182,0,0.33794,0.287015,0.56298,0.25,0.129192,0,0.75,0.625924,0.544232,0,NonInteractive
hsa:94009,D02229,0,0,0.013793,0,0.02069,0,0,0,0,0,0,0,0,0,0,0,0.006897,0,0,0.090909,0.272727,0.125,0.592014,0.708517,0.592143,0.45,0.241444,0,0.25,0.683571,0.619997,0,NonInteractive
hsa:3290,D00884,0,0,0,0,0.010309,0.006873,0,0.003436,0.006873,0.003436,0,0,0.003436,0.003436,0,0,0,0,0,0.181818,0.427273,0,0.521677,0.395834,0.731087,0.35,0.441346,0,0,0.5611,0.638623,1,NonInteractive
hsa:4143,D00893,0.002538,0,0.002538,0,0.010152,0,0.002538,0,0,0.002538,0.005076,0,0.007614,0.002538,0.002538,0,0.002538,0,0,0.181818,0.318182,0,0.467777,0.445111,0.697595,0.2,0.277245,0,0,0.498181,0.534385,0,NonInteractive
hsa:1584,D03736,0,0,0,0,0.003984,0.00996,0.003984,0,0.001992,0.001992,0.005976,0,0.001992,0.003984,0.005976,0,0,0,0,0.090909,0.336364,0,0.55691,0.568946,0.587585,0.55,0.321954,0,0.25,0.677257,0.613187,0,NonInteractive
hsa:80339,D00359,0.004167,0,0,0,0.008333,0.010417,0.002083,0,0,0.004167,0.002083,0.002083,0.002083,0,0,0.002083,0.002083,0,0,0.090909,0.318182,0,0.488383,0.510039,0.650204,0.2,0.230713,0,0,0.511436,0.550411,0,NonInteractive
hsa:2261,D02193,0,0,0,0.002484,0.006211,0.002484,0.001242,0,0.001242,0.002484,0.002484,0.002484,0.004969,0.003727,0,0.001242,0,0,0,0.090909,0.2,0.125,0.395747,0.781213,0.452535,0.05,0.124817,0,0,0.193491,0.302326,0,NonInteractive
hsa:150290,D02328,0,0,0,0,0.005348,0,0.005348,0.005348,0,0.005348,0,0,0,0,0,0,0,0,0,0.181818,0.1,0.125,0.487354,0.640873,0.411757,0.5,0.186012,0,0.25,0.715901,0.585068,0,NonInteractive
hsa:5597,D01275,0.001389,0.001389,0,0.001389,0.006944,0.004167,0.001389,0,0.002778,0.004167,0.002778,0,0.002778,0.001389,0,0.001389,0,0,0,0.090909,0.236364,0,0.614675,0.527992,0.552713,0.45,0.258462,0,0,0.772071,0.697822,0,NonInteractive
hsa:124,D00885,0,0,0,0.002674,0.005348,0.002674,0,0,0.002674,0.008021,0.002674,0,0.002674,0.013369,0,0,0,0,0,0.090909,0.109091,0,0.642267,0.426349,0,0.45,0.215554,0,0.25,0.572184,0.488758,0,NonInteractive
hsa:2155,D00324,0,0.002151,0.004301,0.004301,0.002151,0.002151,0,0,0,0,0.002151,0,0,0.008602,0,0,0.002151,0,0,0.090909,0.272727,0,0.583942,0.676269,0.55208,0.2,0.136877,0,0,0.615509,0.727794,0,NonInteractive
hsa:4907,D03798,0.001912,0,0,0,0.003824,0.007648,0,0,0,0.003824,0.001912,0,0,0.003824,0,0,0,0,0,0.090909,0.1,0,0.473639,0.512462,0.554793,0.5,0.151325,0,0,0.672336,0.563253,0,NonInteractive
hsa:5033,D00654,0,0,0,0,0.001876,0.001876,0,0,0,0.005629,0.003752,0.001876,0.005629,0.003752,0,0,0,0,0,0.090909,0.063636,0.25,0.349692,0.305126,0.344299,0.35,0.084238,0,0,0.576975,0.539527,0,NonInteractive
hsa:64087,D03643,0,0.001779,0,0.001779,0.001779,0.007117,0.001779,0,0,0.003559,0.001779,0,0.003559,0.005338,0,0,0,0.001779,0,0.090909,0.272727,0,0.519151,0.717443,0.498416,0.3,0.179809,0,0,0.61184,0.570887,0,NonInteractive
hsa:3614,D00503,0,0.001672,0,0.001672,0.006689,0.003344,0.003344,0,0.001672,0.006689,0,0,0.001672,0.006689,0,0,0,0,0,0.090909,0.245455,0.125,0.618501,0.426349,0,0.3,0.207446,0,0,0.617863,0.539498,0,NonInteractive
hsa:1956,D01240,0.002481,0.002481,0.001654,0.001654,0.00579,0.004963,0.001654,0,0.000827,0.001654,0,0.000827,0.001654,0.004136,0,0.002481,0,0.000827,0,0.090909,0.663636,0,0.556158,0.473102,0.677429,0.1,0.476053,0,0,0.62315,0.797811,0,NonInteractive
hsa:64087,D00155,0,0.001779,0,0.001779,0.001779,0.007117,0.001779,0,0,0.003559,0.001779,0,0.003559,0.005338,0,0,0,0.001779,0,0.090909,0.136364,0,0.550784,0.288671,0.6224,0.15,0.104271,0,0.25,0.536922,0.497013,0,NonInteractive
hsa:8836,D03826,0,0,0.003155,0,0.003155,0,0,0,0,0.003155,0,0.003155,0.006309,0.003155,0,0,0,0,0,0.090909,0.190909,0,0.380505,0.722257,0.430844,0.2,0.0922,0,0,0.575424,0.567977,0,NonInteractive
hsa:3033,D00753,0,0,0,0,0.012121,0,0,0,0.006061,0.009091,0,0,0.009091,0,0,0,0.00303,0,0,0.090909,0.709091,0,0.617835,0.514754,0.642614,0.45,0.682478,0,0,0.576696,0.695044,0,NonInteractive
hsa:112,D00325,0.001714,0,0.001714,0.000857,0.012853,0.008569,0,0.000857,0,0.002571,0.005141,0.000857,0.000857,0.003428,0.000857,0.000857,0,0,0,0.090909,0.281818,0,0.56827,0.747895,0.557421,0.25,0.169787,0,0,0.628517,0.75274,0,NonInteractive
hsa:84706,D00887,0.00237,0,0,0,0,0.007109,0,0,0,0.00237,0,0,0,0.00237,0,0.00237,0,0,0,0.181818,0.309091,0,0.548894,0.464299,0.603856,0.65,0.384859,0,0,0.714422,0.634478,0,NonInteractive
hsa:8854,D01276,0,0,0,0,0.006048,0.002016,0.002016,0,0,0.006048,0.008065,0,0,0.002016,0,0,0.002016,0,0,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,NonInteractive
hsa:191,D00142,0.00464,0.00232,0.00232,0.00232,0.00464,0.00232,0.00232,0.00232,0,0.00232,0,0.00232,0,0,0,0,0,0,0,0.272727,0.190909,0,0.350484,0.632038,0.623156,0.55,0.290826,0,1,0.686317,0.549083,0,NonInteractive
hsa:5836,D00622,0.001232,0.001232,0,0.001232,0.006158,0.006158,0.001232,0.001232,0.001232,0.001232,0.004926,0.002463,0.003695,0.006158,0.003695,0,0.001232,0,0,0.181818,0.409091,0,0.452364,0.435538,0.692052,0.35,0.391182,0,0,0.498511,0.57894,0,NonInteractive
hsa:7173,D00394,0.001073,0.001073,0.003219,0.001073,0.01073,0.004292,0.002146,0,0.001073,0.006438,0.002146,0.001073,0.002146,0.005365,0.003219,0,0.002146,0.001073,0.001073,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,NonInteractive
hsa:5550,D00188,0,0,0,0.00141,0.005642,0.007052,0.00141,0.00141,0.00141,0.00141,0.004231,0,0.002821,0.007052,0,0,0,0,0,0.090909,0.390909,0,0.666106,0.480264,0.614487,0.15,0.212872,0,0,0.528273,0.560023,0,NonInteractive
hsa:5494,D01825,0.002625,0,0,0,0.013123,0.005249,0,0.002625,0,0.002625,0,0.002625,0.005249,0,0,0,0.002625,0,0,0.090909,0.263636,0,0.592163,0.706821,0.558346,0.2,0.137438,0,0,0.622042,0.748371,0,NonInteractive
hsa:7010,D00902,0.002671,0,0.00089,0.00089,0.006233,0.002671,0.003562,0,0,0.001781,0.00089,0.001781,0.001781,0.003562,0.00089,0.00089,0.003562,0,0,0.181818,0.172727,0,0.409286,0.447738,0.777303,0.2,0.202343,0.5,0,0.421979,0.480559,0,NonInteractive
hsa:79001,D03643,0,0,0.012346,0,0.012346,0,0,0,0,0.006173,0.006173,0,0,0.006173,0.012346,0,0.006173,0,0,0.090909,0.272727,0,0.519151,0.717443,0.498416,0.3,0.179809,0,0,0.61184,0.570887,0,NonInteractive
hsa:9388,D00550,0.002004,0,0,0,0.006012,0.002004,0.002004,0,0.002004,0,0.002004,0.002004,0,0.006012,0,0,0.004008,0,0,0.090909,0.109091,0,0.628104,0.426349,0,0.45,0.129192,0,0.25,0.683249,0.557461,0,NonInteractive
hsa:1890,D03741,0,0,0,0,0.010395,0,0.002079,0,0.002079,0.004158,0.002079,0,0,0.010395,0,0,0,0,0,0.090909,0.672727,0,0.422345,0.568304,0.670993,0.7,0.737532,0,0.5,0.583342,0.680488,0,NonInteractive
hsa:635,D03805,0.002469,0,0.004938,0,0.007407,0.009877,0,0,0,0.009877,0.007407,0,0,0.002469,0.002469,0,0.002469,0,0,0.090909,0.090909,0,0.620284,0.426349,0,0.5,0.161126,0,0,0.640037,0.631959,0,NonInteractive
hsa:5601,D03077,0,0.004149,0,0.004149,0.004149,0,0.004149,0.004149,0,0,0.004149,0.004149,0.004149,0.004149,0,0,0,0,0,0.272727,0.218182,0,0.414122,0.395146,0.698051,0.45,0.258002,0,0,0.566263,0.524245,0,NonInteractive
hsa:91,D03716,0.003968,0,0.001984,0.001984,0.007937,0.005952,0.005952,0.001984,0,0.001984,0.003968,0,0.001984,0.005952,0.001984,0.001984,0,0,0.001984,0.090909,0.154545,0.125,0.52268,0.613366,0.569201,0.55,0.189744,0,0.25,0.764977,0.538904,0,NonInteractive
hsa:3034,D00655,0.002232,0.002232,0,0,0.008929,0.006696,0,0,0.002232,0.002232,0.002232,0.002232,0.004464,0.006696,0,0,0.004464,0,0,0.090909,0.063636,0.25,0.383299,0.96373,0.672446,0.25,0.063522,0,0,0.362179,0.382515,0,NonInteractive
hsa:780,D03828,0.001972,0,0.001972,0,0.009862,0.003945,0.001972,0,0.003945,0,0.001972,0.003945,0.001972,0.003945,0.003945,0,0.003945,0.001972,0.001972,0.272727,0.181818,0,0.327646,0.523614,0.597482,0.5,0.267346,0,0,0.620951,0.542166,0,NonInteractive
