Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:1675,D02709,0.003968,0,0.003968,0.003968,0,0,0,0,0,0,0,0,0.003968,0.003968,0,0,0.003968,0,0,0.090909,0.118182,0.125,0.50311,0.449068,0.546578,0.5,0.132863,0,0.25,0.75551,0.512658,0,NonInteractive
hsa:22843,D03440,0,0,0,0.001326,0.001326,0.007958,0,0,0,0.001326,0.003979,0.002653,0.001326,0.006631,0,0,0,0,0,0.272727,0.3,0,0.371942,0.383831,0.712594,0.3,0.309866,0,0,0.442396,0.499943,0,NonInteractive
hsa:2185,D00752,0,0.000992,0,0,0.00496,0,0.000992,0.000992,0.003968,0.001984,0.000992,0,0,0.001984,0,0.000992,0.000992,0.000992,0,0.090909,0.281818,0,0.590164,0.513374,0.527756,0.3,0.281569,0,0,0.587017,0.552657,0,NonInteractive
hsa:1445,D00127,0,0,0,0.002227,0.008909,0.006682,0,0,0,0,0,0.002227,0.002227,0.008909,0,0.002227,0.002227,0,0,0.090909,0.109091,0.125,0.457443,0.621597,0.528554,0.5,0.138963,0,0.25,0.630261,0.550612,0,NonInteractive
hsa:2242,D01196,0,0,0,0.002621,0.006553,0.006553,0.003932,0.001311,0,0.003932,0.003932,0.001311,0,0,0,0.001311,0,0,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,NonInteractive
hsa:495,D00434,0.000967,0.002901,0,0.001934,0.008704,0.001934,0.001934,0,0,0.002901,0.003868,0,0.000967,0.002901,0,0,0.000967,0,0.001934,0.090909,0.336364,0,0.481666,0.580086,0.622908,0.2,0.224052,0,0,0.515681,0.566567,0,NonInteractive
hsa:51207,D00203,0,0.005348,0,0.005348,0.005348,0.005348,0,0,0,0.005348,0.005348,0,0,0,0.005348,0,0,0,0,0.181818,0.663636,0,0.522765,0.393903,0.750781,0.45,0.747481,0,0,0.589454,0.665694,0,NonInteractive
hsa:55811,D01240,0.001374,0.000687,0.000687,0.001374,0.004121,0.006868,0.001374,0,0.000687,0.00206,0.005495,0.000687,0.000687,0,0,0.00206,0,0,0,0.090909,0.663636,0,0.556158,0.473102,0.677429,0.1,0.476053,0,0,0.62315,0.797811,0,NonInteractive
hsa:5126,D00325,0.001618,0,0.003236,0.001618,0.008091,0.001618,0,0.001618,0.001618,0.006472,0.004854,0,0,0.009709,0,0,0,0,0,0.090909,0.281818,0,0.56827,0.747895,0.557421,0.25,0.169787,0,0,0.628517,0.75274,0,NonInteractive
hsa:3033,D03716,0,0,0,0,0.012121,0,0,0,0.006061,0.009091,0,0,0.009091,0,0,0,0.00303,0,0,0.090909,0.154545,0.125,0.52268,0.613366,0.569201,0.55,0.189744,0,0.25,0.764977,0.538904,0,NonInteractive
hsa:54657,D00364,0.001876,0,0,0.003752,0.003752,0.003752,0,0.001876,0.003752,0.003752,0.007505,0,0,0.003752,0,0,0,0,0,0.090909,0.2,0,0.617992,0.426349,0,0.4,0.195372,0,0.25,0.66443,0.559691,0,NonInteractive
hsa:5495,D03882,0.006135,0,0,0.003067,0.009202,0.006135,0.003067,0,0,0.003067,0,0.003067,0.003067,0,0,0,0.003067,0,0,0.090909,0.227273,0,0.602753,0.54055,0.545308,0.2,0.27917,0,0,0.450838,0.436409,0,NonInteractive
hsa:8555,D00550,0.002174,0,0,0,0.002174,0.008696,0,0,0,0.004348,0,0,0,0.002174,0,0,0,0,0,0.090909,0.109091,0,0.628104,0.426349,0,0.45,0.129192,0,0.25,0.683249,0.557461,0,NonInteractive
hsa:5475,D03882,0,0,0,0.003067,0.004601,0.004601,0,0,0,0.001534,0.001534,0.001534,0.006135,0.003067,0.001534,0,0,0,0,0.090909,0.227273,0,0.602753,0.54055,0.545308,0.2,0.27917,0,0,0.450838,0.436409,0,NonInteractive
hsa:2880,D00188,0.004545,0,0,0,0.013636,0.009091,0,0,0,0.009091,0.004545,0.004545,0,0.009091,0.009091,0,0,0,0,0.090909,0.390909,0,0.666106,0.480264,0.614487,0.15,0.212872,0,0,0.528273,0.560023,0,NonInteractive
hsa:1583,D02368,0,0.001923,0.001923,0.001923,0.003846,0.007692,0.001923,0,0.001923,0.001923,0,0,0.001923,0.003846,0.001923,0,0.003846,0,0,0.090909,0.090909,0,0.473811,0.471496,0.577051,0.15,0.088206,0,0,0.429481,0.502625,0,NonInteractive
hsa:23239,D01973,0.001748,0.000583,0,0.000583,0.004662,0.004079,0.001748,0.001166,0,0.000583,0.002331,0.001166,0.002331,0.001748,0.001166,0,0.000583,0,0,0.090909,0.236364,0.125,0.730395,0.406672,0.596074,0.45,0.184131,0,0,0.662398,0.543236,0,NonInteractive
hsa:23632,D04029,0,0,0.002976,0,0.005952,0,0,0,0,0,0.008929,0,0,0.005952,0,0,0,0.008929,0,0.090909,0.181818,0,0.566751,0.70519,0.489796,0.6,0.271545,0,0.75,0.823035,0.640359,0,NonInteractive
hsa:55811,D00623,0.001374,0.000687,0.000687,0.001374,0.004121,0.006868,0.001374,0,0.000687,0.00206,0.005495,0.000687,0.000687,0,0,0.00206,0,0,0,0.181818,0.309091,0,0.536695,0.533978,0.59451,0.45,0.34803,0,0,0.587639,0.578963,0,NonInteractive
hsa:5608,D01276,0,0,0.003003,0,0.003003,0,0,0,0,0,0,0.003003,0.003003,0.006006,0,0,0,0,0,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,NonInteractive
hsa:49,D00781,0.002381,0.002381,0.004762,0,0.007143,0,0,0,0,0,0.002381,0,0.002381,0,0.002381,0.002381,0.002381,0,0,0.090909,0.127273,0,0.565625,0.722415,0.601,0.3,0.198593,0,0,0.565954,0.453824,0,NonInteractive
hsa:2050,D00142,0,0.002028,0,0,0.004057,0.004057,0.002028,0.001014,0,0.003043,0.001014,0.002028,0.002028,0.005071,0.001014,0.002028,0.002028,0.001014,0,0.272727,0.190909,0,0.350484,0.632038,0.623156,0.55,0.290826,0,1,0.686317,0.549083,0,NonInteractive
hsa:2064,D00752,0,0.003268,0.001634,0.004085,0.008987,0.002451,0.003268,0,0.000817,0.000817,0.004085,0.000817,0.002451,0.003268,0,0.002451,0,0,0,0.090909,0.281818,0,0.590164,0.513374,0.527756,0.3,0.281569,0,0,0.587017,0.552657,0,NonInteractive
hsa:57665,D03765,0,0.002985,0,0,0.01194,0.002985,0,0,0,0.002985,0,0,0,0.002985,0,0,0,0,0,0.181818,0.272727,0.25,0.479327,0.576132,0.633585,0.3,0.267346,0,0,0.476281,0.56201,0,NonInteractive
hsa:1583,D01973,0,0.001923,0.001923,0.001923,0.003846,0.007692,0.001923,0,0.001923,0.001923,0,0,0.001923,0.003846,0.001923,0,0.003846,0,0,0.090909,0.236364,0.125,0.730395,0.406672,0.596074,0.45,0.184131,0,0,0.662398,0.543236,0,NonInteractive
hsa:5140,D00519,0.0027,0.0018,0.0009,0.0018,0.009001,0.007201,0,0,0,0.0018,0,0.0018,0.0036,0.0027,0.0009,0,0,0,0.0027,0.090909,0.045455,0.25,0.590575,0.426349,0,0.4,0.064471,0,0,0.566836,0.49318,0,NonInteractive
hsa:51172,D01885,0,0.007782,0,0,0.007782,0.005837,0,0,0,0.003891,0,0,0.001946,0.005837,0.001946,0,0.003891,0,0,0.090909,0.336364,0,0.596552,0.540331,0.574344,0.45,0.324728,0,0,0.748054,0.714983,0,NonInteractive
hsa:5538,D00596,0.003279,0.003279,0,0,0.006557,0.019672,0.003279,0,0.003279,0.006557,0.006557,0,0,0,0,0,0,0,0,0.090909,0.163636,0.125,0.509258,0.515143,0.566624,0.4,0.210882,0,0.25,0.53227,0.46643,0,NonInteractive
hsa:85313,D01119,0,0,0,0.002037,0,0.004073,0.002037,0,0,0.002037,0.002037,0,0.002037,0.004073,0,0.002037,0,0,0,0.181818,0.236364,0.25,0.508552,0.349198,0.616163,0.4,0.316568,0,0,0.530863,0.525007,0,NonInteractive
hsa:8555,D03012,0.002174,0,0,0,0.002174,0.008696,0,0,0,0.004348,0,0,0,0.002174,0,0,0,0,0,0.090909,0.381818,0.125,0.280755,0.760716,0.493245,0.45,0.300733,0,0,0.598027,0.590782,0,NonInteractive
hsa:25,D01767,0.000886,0,0,0,0.0062,0.002657,0.000886,0,0,0.000886,0.000886,0,0.004429,0.003543,0.000886,0.000886,0.000886,0,0,0.090909,0.090909,0.25,0.467927,0.525294,0.49449,0.45,0.122891,0,0.25,0.608194,0.54942,0,NonInteractive
hsa:10901,D03743,0,0,0,0,0.018051,0.00361,0.00361,0,0,0.00722,0,0,0,0.00722,0,0,0,0,0,0.090909,0.427273,0.125,0.469682,0.289029,0.697203,0.35,0.489223,0,0,0.503604,0.564576,0,NonInteractive
hsa:2158,D01164,0.002174,0.002174,0.004348,0,0.002174,0.006522,0,0,0,0.004348,0.008696,0,0,0.002174,0,0.002174,0.002174,0,0,0.090909,0.236364,0,0.66304,0.447666,0.643592,0.35,0.248877,0,0,0.56306,0.532197,0,NonInteractive
hsa:1803,D00653,0,0.001307,0.001307,0.001307,0.005229,0.002614,0.001307,0.001307,0,0.001307,0.006536,0.003922,0.002614,0.006536,0.003922,0,0.002614,0,0.001307,0.090909,0.145455,0.375,0.447699,0.797341,0.521551,0.3,0.085692,0,0,0.537188,0.531535,0,NonInteractive
hsa:4837,D00654,0,0,0,0,0.003802,0.003802,0,0,0,0.007605,0,0.003802,0.003802,0,0,0,0,0,0,0.090909,0.063636,0.25,0.349692,0.305126,0.344299,0.35,0.084238,0,0,0.576975,0.539527,0,NonInteractive
hsa:223,D00036,0.001934,0.001934,0,0,0.007737,0.005803,0.003868,0,0,0.003868,0.005803,0.001934,0.005803,0.007737,0,0,0,0,0,0.090909,0.045455,0,0.432537,0.386255,0.57964,0.2,0.036839,0,0.25,0.292235,0.180223,0,NonInteractive
hsa:85313,D01973,0,0,0,0.002037,0,0.004073,0.002037,0,0,0.002037,0.002037,0,0.002037,0.004073,0,0.002037,0,0,0,0.090909,0.236364,0.125,0.730395,0.406672,0.596074,0.45,0.184131,0,0,0.662398,0.543236,0,NonInteractive
hsa:5740,D04024,0,0,0.002004,0.002004,0.006012,0.014028,0,0.002004,0.002004,0.002004,0.006012,0,0,0,0,0,0.002004,0,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,NonInteractive
hsa:5754,D00537,0.000929,0.000929,0,0.001857,0.0065,0.002786,0.000929,0,0,0,0.0065,0,0.000929,0.005571,0.000929,0.000929,0,0,0.000929,0.090909,0.181818,0.125,0.382285,0.718033,0.593612,0.1,0.083487,0,0,0.451918,0.592006,0,NonInteractive
hsa:5159,D00002,0.000905,0,0,0.000905,0.006335,0.00724,0.00181,0,0.002715,0.00362,0.000905,0.00181,0.002715,0.00362,0.000905,0.000905,0,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,NonInteractive
hsa:5049,D02756,0,0,0,0,0,0,0,0,0,0,0,0.004975,0.00995,0.00995,0.00995,0,0,0,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:1551,D01866,0,0.001992,0.001992,0.005976,0.003984,0.00996,0.003984,0,0.001992,0.001992,0.007968,0,0.003984,0.001992,0,0,0,0,0,0.090909,0.081818,0.25,0.622471,0.426349,0,0.45,0.129192,0,0.25,0.588247,0.563103,0,NonInteractive
hsa:53,D03741,0,0,0,0,0.006289,0.006289,0.012579,0,0,0.012579,0,0.006289,0,0,0,0,0.012579,0.006289,0,0.090909,0.672727,0,0.422345,0.568304,0.670993,0.7,0.737532,0,0.5,0.583342,0.680488,0,NonInteractive
hsa:10720,D00620,0,0,0,0.001894,0.003788,0.003788,0,0.001894,0.001894,0.003788,0.007576,0.003788,0,0,0.001894,0,0,0.001894,0,0.181818,0.254545,0,0.441436,0.42871,0.678356,0.45,0.296773,0,0,0.571387,0.533177,0,NonInteractive
hsa:191,D02258,0.00464,0.00232,0.00232,0.00232,0.00464,0.00232,0.00232,0.00232,0,0.00232,0,0.00232,0,0,0,0,0,0,0,0.181818,0.309091,0,0.548894,0.464299,0.603856,0.65,0.384859,0,0,0.714422,0.634478,0,NonInteractive
hsa:5045,D04031,0.001261,0.001261,0.001261,0.002522,0.010088,0.002522,0,0,0.001261,0.006305,0.003783,0,0.001261,0.007566,0,0,0,0,0,0.090909,0.127273,0,0.543274,0.660031,0.562755,0.5,0.151223,0,0.25,0.79857,0.659662,0,NonInteractive
hsa:4919,D00398,0,0.007653,0,0.002551,0,0,0,0.002551,0.007653,0.002551,0,0,0.005102,0.007653,0.002551,0,0,0,0,0.090909,0.181818,0,0.397514,0.657514,0.53532,0.25,0.187331,0,0.25,0.514224,0.473533,0,NonInteractive
hsa:5033,D00252,0,0,0,0,0.001876,0.001876,0,0,0,0.005629,0.003752,0.001876,0.005629,0.003752,0,0,0,0,0,0.090909,0.1,0,0.261809,0.446072,0.533889,0.4,0.098193,0,0,0.664074,0.481018,0,NonInteractive
hsa:5476,D00216,0.006036,0,0,0.002012,0.012072,0.012072,0,0.002012,0,0.004024,0,0.002012,0.004024,0,0,0,0,0,0,0.090909,0.390909,0,0.542909,0.270528,0.822099,0.05,0.361753,0,0,0.520621,0.665657,0,NonInteractive
hsa:1579,D02441,0,0.001931,0.001931,0.003861,0.005792,0.005792,0,0,0,0,0.005792,0,0.007722,0,0.001931,0,0,0.003861,0,0.090909,0.081818,0.25,0.443979,0.742511,0.570929,0.3,0.075709,0,0.25,0.611011,0.439524,0,NonInteractive
hsa:1594,D00475,0,0,0.001972,0.003945,0.005917,0.005917,0,0,0,0.001972,0.003945,0,0.003945,0.005917,0.003945,0,0,0.001972,0,0.181818,0.163636,0.125,0.326729,0.710834,0.572231,0.3,0.155111,0,0,0.466317,0.431801,0,NonInteractive
hsa:4128,D01688,0,0,0,0.003802,0.005703,0.001901,0,0.001901,0.001901,0.005703,0,0.001901,0.001901,0.003802,0,0.001901,0,0,0,0.181818,0.109091,0.25,0.423552,0.817564,0.530987,0.4,0.16379,0,0,0.554053,0.449188,0,NonInteractive
hsa:10295,D03012,0.002747,0.002747,0,0.005495,0.005495,0.002747,0,0,0.005495,0.002747,0,0,0.005495,0,0,0,0,0,0,0.090909,0.381818,0.125,0.280755,0.760716,0.493245,0.45,0.300733,0,0,0.598027,0.590782,0,NonInteractive
hsa:1545,D01862,0,0.001845,0,0,0.00369,0.009225,0,0,0,0,0.005535,0.001845,0.00369,0.001845,0,0,0,0.001845,0,0.181818,0.209091,0,0.50715,0.35087,0.602894,0.5,0.24152,0,0.25,0.795027,0.583743,1,NonInteractive
hsa:29785,D04025,0,0,0,0,0.007952,0.00994,0.001988,0,0.001988,0,0.005964,0,0.001988,0.017893,0.001988,0,0,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,NonInteractive
hsa:635,D01180,0.002469,0,0.004938,0,0.007407,0.009877,0,0,0,0.009877,0.007407,0,0,0.002469,0.002469,0,0.002469,0,0,0.090909,0.236364,0,0.60734,0.577965,0.564651,0.05,0.079096,0,0,0.567362,0.691397,1,NonInteractive
hsa:7150,D00225,0.001309,0,0.001309,0,0.002618,0.002618,0.001309,0,0,0.002618,0.003927,0,0.002618,0.001309,0,0,0,0,0.001309,0.090909,0.109091,0,0.628885,0.426349,0,0.45,0.122891,0,0.5,0.675874,0.543375,0,NonInteractive
hsa:63904,D00364,0,0,0,0,0,0.005291,0,0,0,0.005291,0.005291,0,0,0,0,0,0,0,0,0.090909,0.2,0,0.617992,0.426349,0,0.4,0.195372,0,0.25,0.66443,0.559691,0,NonInteractive
hsa:1991,D01180,0.003759,0,0.003759,0.003759,0.011278,0.003759,0,0,0,0,0.003759,0,0,0.003759,0,0,0.003759,0,0,0.090909,0.236364,0,0.60734,0.577965,0.564651,0.05,0.079096,0,0,0.567362,0.691397,1,NonInteractive
hsa:2051,D04031,0.00098,0.002941,0,0.00098,0.007843,0.002941,0.00098,0,0,0.002941,0.00098,0.00098,0.004902,0.005882,0.001961,0,0.001961,0.00098,0,0.090909,0.127273,0,0.543274,0.660031,0.562755,0.5,0.151223,0,0.25,0.79857,0.659662,0,NonInteractive
hsa:23035,D00125,0.001513,0.002269,0,0.000756,0.006051,0.002269,0.002269,0.000756,0.000756,0.003026,0.001513,0.000756,0.005295,0.001513,0.000756,0,0,0,0,0.090909,0.281818,0,0.593988,0.438374,0.506825,0.35,0.277607,0,0,0.717802,0.70809,0,NonInteractive
hsa:6652,D02581,0.002809,0,0,0.002809,0.008427,0,0.002809,0,0.002809,0,0.002809,0,0,0.002809,0,0,0,0,0,0.090909,0.154545,0,0.529034,0.386762,0.49061,0.35,0.210882,0,0,0.585942,0.486564,0,NonInteractive
hsa:2534,D00131,0,0,0,0,0.007463,0.007463,0.005597,0,0,0,0.001866,0.001866,0,0.011194,0,0.001866,0,0,0.001866,0.090909,0.172727,0.5,0.574559,0.954831,0.53357,0.1,0.191711,0,0,0.221004,0.285525,0,NonInteractive
hsa:5500,D02560,0,0,0.003067,0,0.01227,0.01227,0.003067,0,0,0.006135,0,0.003067,0.003067,0,0,0,0.003067,0,0,0.090909,0.145455,0,0.603997,0.426349,0,0.2,0.098193,0,0,0.541313,0.472261,0,NonInteractive
hsa:5533,D02333,0,0,0,0.001923,0.003846,0.007692,0.001923,0,0.001923,0.003846,0.005769,0.005769,0,0.001923,0,0,0,0,0,0.090909,0.527273,0,0.508489,0.764066,0.606561,1,0.650886,0,0,0.762473,0.804411,0,NonInteractive
hsa:64902,D01027,0,0.003899,0.003899,0.001949,0.005848,0.005848,0,0.005848,0.005848,0.009747,0.005848,0,0.001949,0.007797,0,0,0,0,0,0,0.8,0,0.335444,0.38923,0.445006,0.7,0.575377,0,0,1,1,0,NonInteractive
hsa:1806,D00463,0.001953,0.001953,0.001953,0.001953,0.013672,0.005859,0.003906,0,0.000977,0.003906,0.003906,0,0.001953,0.003906,0.001953,0,0.000977,0.000977,0,0.181818,0.127273,0,0.451393,0.423829,0.626253,0.45,0.168592,0,0.25,0.73574,0.48054,0,NonInteractive
hsa:4311,D03765,0,0,0,0.001335,0.004005,0.001335,0.001335,0,0.001335,0.001335,0.00267,0,0,0.00534,0.001335,0,0.00267,0,0.001335,0.181818,0.272727,0.25,0.479327,0.576132,0.633585,0.3,0.267346,0,0,0.476281,0.56201,0,NonInteractive
hsa:5137,D00298,0,0,0,0,0.004739,0,0.00158,0,0,0.00158,0.00158,0.00158,0.00158,0.004739,0.00316,0,0,0,0,0.090909,0.572727,0,0.548112,0.515117,0.659802,0.1,0.370089,0,0,0.60734,0.768946,0,NonInteractive
hsa:7155,D00963,0.001235,0.000617,0,0,0.00679,0.001852,0.001852,0.000617,0.001852,0.002469,0.002469,0.001235,0.002469,0.004938,0.000617,0,0.000617,0,0,0.090909,0.209091,0,0.635543,0.636884,0.522478,0.25,0.083487,0,0,0.56309,0.616655,0,NonInteractive
hsa:645,D03807,0,0,0,0,0.009756,0.004878,0,0,0,0,0,0,0,0.004878,0,0,0,0,0,0.181818,0.090909,0,0.614072,0.426349,0,0.45,0.178233,0,0,0.603137,0.556737,0,NonInteractive
hsa:1645,D00653,0.006211,0,0,0,0.012422,0,0,0,0,0.006211,0.003106,0,0.003106,0.003106,0,0,0,0,0,0.090909,0.145455,0.375,0.447699,0.797341,0.521551,0.3,0.085692,0,0,0.537188,0.531535,0,NonInteractive
hsa:5147,D01767,0,0,0,0,0,0,0,0,0,0.013423,0,0,0,0.006711,0,0,0,0,0,0.090909,0.090909,0.25,0.467927,0.525294,0.49449,0.45,0.122891,0,0.25,0.608194,0.54942,0,NonInteractive
hsa:9150,D02193,0,0.001189,0,0.001189,0.005945,0.002378,0,0,0.002378,0.001189,0.001189,0.001189,0.001189,0.007134,0.001189,0,0,0,0,0.090909,0.2,0.125,0.395747,0.781213,0.452535,0.05,0.124817,0,0,0.193491,0.302326,0,NonInteractive
hsa:3001,D04025,0.011494,0.003831,0.003831,0.003831,0.003831,0.003831,0.003831,0,0,0,0.003831,0.003831,0.003831,0.003831,0,0,0.003831,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,NonInteractive
hsa:2066,D02451,0.003098,0.000775,0.001549,0.000775,0.006971,0.004648,0.001549,0,0.000775,0.001549,0.002324,0.000775,0.001549,0.006197,0,0.002324,0,0.000775,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,NonInteractive
hsa:1991,D04029,0.003759,0,0.003759,0.003759,0.011278,0.003759,0,0,0,0,0.003759,0,0,0.003759,0,0,0.003759,0,0,0.090909,0.181818,0,0.566751,0.70519,0.489796,0.6,0.271545,0,0.75,0.823035,0.640359,0,NonInteractive
hsa:1548,D00550,0,0,0,0,0.004057,0.018256,0.002028,0,0.004057,0.006085,0.008114,0,0.002028,0.006085,0,0,0,0,0,0.090909,0.109091,0,0.628104,0.426349,0,0.45,0.129192,0,0.25,0.683249,0.557461,0,NonInteractive
hsa:1551,D01718,0,0.001992,0.001992,0.005976,0.003984,0.00996,0.003984,0,0.001992,0.001992,0.007968,0,0.003984,0.001992,0,0,0,0,0,0.181818,0.145455,0,0.63911,0.562768,0.508879,0.45,0.197016,0,0.25,0.766779,0.521474,0,NonInteractive
hsa:5422,D00454,0,0.000684,0,0.000684,0.002738,0.004791,0,0,0.002053,0.003422,0.004107,0.000684,0.004107,0.003422,0,0.001369,0.000684,0.000684,0,0.090909,0.181818,0.125,0.619022,0.641374,0.552248,0.3,0.122891,0,0,0.678741,0.530146,0,NonInteractive
hsa:6098,D03735,0.001279,0.000853,0.001279,0.001705,0.004689,0.005541,0.000853,0,0,0.001279,0.00341,0.001705,0.002984,0.002984,0.001705,0.000853,0,0,0,0.090909,0.354545,0.125,0.401764,0.427716,0.599709,0.6,0.468478,0,0.25,0.644768,0.576195,0,NonInteractive
hsa:339221,D03440,0,0,0,0,0.008753,0,0.004376,0,0.002188,0.004376,0,0,0.004376,0.002188,0.004376,0,0,0,0.002188,0.272727,0.3,0,0.371942,0.383831,0.712594,0.3,0.309866,0,0,0.442396,0.499943,0,NonInteractive
hsa:5336,D02487,0.000791,0,0,0.001582,0.002373,0.007911,0,0.000791,0.000791,0.001582,0.003956,0.000791,0.002373,0.004747,0,0.000791,0.001582,0.000791,0.000791,0.090909,0.136364,0,0.59133,0.426349,0,0.25,0.148282,0,0,0.445043,0.326023,0,NonInteractive
hsa:6768,D00294,0.001171,0.002342,0.002342,0,0.008197,0.007026,0,0,0.001171,0.007026,0.002342,0.001171,0.001171,0.005855,0.001171,0,0.002342,0,0,0.090909,0.054545,0.125,0.610881,0.426349,0,0.3,0.044778,0,0,0.505335,0.436864,0,NonInteractive
hsa:2045,D00283,0.001003,0.001003,0,0.001003,0.004012,0.002006,0.002006,0,0.001003,0.003009,0.004012,0.003009,0.004012,0.007021,0.001003,0.002006,0.001003,0,0,0.090909,0.172727,0,0.621292,0.426349,0,0.35,0.138963,0,0,0.661912,0.528672,0,NonInteractive
hsa:9150,D02418,0,0.001189,0,0.001189,0.005945,0.002378,0,0,0.002378,0.001189,0.001189,0.001189,0.001189,0.007134,0.001189,0,0,0,0,0.090909,0.190909,0,0.380505,0.722257,0.430844,0.2,0.0922,0,0,0.575424,0.567977,0,NonInteractive
hsa:3612,D00622,0.002985,0,0,0,0,0,0,0,0,0.00597,0,0,0,0.00597,0.002985,0.002985,0,0,0,0.181818,0.409091,0,0.452364,0.435538,0.692052,0.35,0.391182,0,0,0.498511,0.57894,0,NonInteractive
hsa:1890,D00892,0,0,0,0,0.010395,0,0.002079,0,0.002079,0.004158,0.002079,0,0,0.010395,0,0,0,0,0,0.181818,0.227273,0,0.501237,0.49867,0.611406,0.45,0.248877,0,0,0.782343,0.573956,0,NonInteractive
hsa:13,D02731,0,0.002513,0,0.002513,0.012563,0.012563,0,0,0,0.005025,0,0.005025,0,0,0.005025,0,0.002513,0,0,0.090909,0.290909,0.125,0.554619,0.714635,0.632614,0.45,0.258454,0,0.25,0.67329,0.62331,0,NonInteractive
hsa:3034,D00216,0.002232,0.002232,0,0,0.008929,0.006696,0,0,0.002232,0.002232,0.002232,0.002232,0.004464,0.006696,0,0,0.004464,0,0,0.090909,0.390909,0,0.542909,0.270528,0.822099,0.05,0.361753,0,0,0.520621,0.665657,0,NonInteractive
hsa:2161,D01842,0,0.014658,0.008143,0.001629,0.006515,0.006515,0.001629,0,0,0.003257,0,0,0.001629,0.003257,0.001629,0.001629,0.001629,0,0,0.090909,0.081818,0,0.378137,0.558159,0.552802,0.3,0.0922,0,0,0.570103,0.556543,0,NonInteractive
hsa:1849,D02731,0,0.002392,0,0,0.011962,0,0,0.002392,0,0.002392,0,0.002392,0,0.004785,0,0,0,0.002392,0,0.090909,0.290909,0.125,0.554619,0.714635,0.632614,0.45,0.258454,0,0.25,0.67329,0.62331,0,NonInteractive
hsa:142679,D00752,0.006061,0,0,0,0,0.006061,0,0,0,0.012121,0,0,0.006061,0,0,0,0,0,0,0.090909,0.281818,0,0.590164,0.513374,0.527756,0.3,0.281569,0,0,0.587017,0.552657,0,NonInteractive
hsa:834,D00516,0.002618,0.002618,0,0,0.005236,0.002618,0.002618,0.002618,0,0,0.005236,0,0,0.005236,0,0,0,0,0,0.090909,0.081818,0,0.649595,0.334975,0.694684,0.1,0.086331,0,0,0.346628,0.437961,0,NonInteractive
hsa:765,D01397,0,0,0.003257,0,0.009772,0.003257,0,0,0.003257,0,0,0,0,0.003257,0,0,0,0.009772,0,0.090909,0.181818,0.125,0.337386,0.727775,0.509525,0.55,0.254021,0,0.25,0.656713,0.587769,0,NonInteractive
hsa:52,D02194,0,0,0,0,0,0.009009,0,0,0.009009,0,0.009009,0,0,0.009009,0,0,0,0,0,0.272727,0.236364,0.125,0.336104,0.403345,0.730762,0.2,0.222188,0,0,0.354644,0.463677,1,NonInteractive
hsa:327,D00620,0,0,0.002736,0.004104,0.002736,0.002736,0.001368,0,0.001368,0.00684,0.00684,0.002736,0.001368,0.004104,0,0.001368,0.001368,0.001368,0.001368,0.181818,0.254545,0,0.441436,0.42871,0.678356,0.45,0.296773,0,0,0.571387,0.533177,0,NonInteractive
hsa:10667,D00285,0,0,0.002222,0.008889,0.006667,0.004444,0,0.004444,0,0,0,0,0,0.002222,0.002222,0,0.002222,0,0,0.090909,0.154545,0,0.474769,0.715575,0.367733,0.3,0.16379,0,0.5,0.592599,0.462674,0,NonInteractive
hsa:5159,D00188,0.000905,0,0,0.000905,0.006335,0.00724,0.00181,0,0.002715,0.00362,0.000905,0.00181,0.002715,0.00362,0.000905,0.000905,0,0,0,0.090909,0.390909,0,0.666106,0.480264,0.614487,0.15,0.212872,0,0,0.528273,0.560023,0,NonInteractive
hsa:1847,D01911,0,0.002611,0,0.005222,0,0.007833,0,0,0,0.002611,0,0,0,0,0,0,0,0.002611,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:3141,D00653,0,0.001379,0,0,0.008276,0.001379,0.001379,0.001379,0,0.004138,0.001379,0,0,0.001379,0,0,0,0,0,0.090909,0.145455,0.375,0.447699,0.797341,0.521551,0.3,0.085692,0,0,0.537188,0.531535,0,NonInteractive
