Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:22978,D03689,0,0,0,0.005357,0.001786,0.005357,0.001786,0,0,0.007143,0.005357,0.001786,0.008929,0.003571,0,0,0.001786,0,0,0.090909,0.118182,0.125,0.575126,0.371261,0.497271,0.5,0.184131,0,0.25,0.793686,0.555517,0,NonInteractive
hsa:771,D00454,0.002833,0,0.002833,0.002833,0.011331,0.002833,0,0.002833,0,0.002833,0.002833,0.002833,0,0,0,0,0,0.002833,0,0.090909,0.181818,0.125,0.619022,0.641374,0.552248,0.3,0.122891,0,0,0.678741,0.530146,0,NonInteractive
hsa:1363,D02168,0.002105,0,0,0,0,0.002105,0.004211,0,0,0.004211,0,0,0,0.002105,0,0,0.002105,0.002105,0.002105,0.090909,0.209091,0,0.533351,0.699405,0.500829,0.45,0.172238,0,0.25,0.802993,0.660402,0,NonInteractive
hsa:6652,D01432,0.002809,0,0,0.002809,0.008427,0,0.002809,0,0.002809,0,0.002809,0,0,0.002809,0,0,0,0,0,0.090909,0.172727,0,0.503764,0.722714,0.492538,0.5,0.156564,0,0.25,0.887894,0.697646,0,NonInteractive
hsa:2356,D01974,0,0.001866,0,0.001866,0.011194,0.003731,0,0.001866,0.001866,0.001866,0.007463,0.001866,0.001866,0.001866,0.001866,0.001866,0,0.001866,0,0.090909,0.163636,0.125,0.427449,0.529206,0.558024,0.35,0.138963,0,0.25,0.691283,0.527939,0,NonInteractive
hsa:5494,D02368,0.002625,0,0,0,0.013123,0.005249,0,0.002625,0,0.002625,0,0.002625,0.005249,0,0,0,0.002625,0,0,0.090909,0.090909,0,0.473811,0.471496,0.577051,0.15,0.088206,0,0,0.429481,0.502625,0,NonInteractive
hsa:4942,D00463,0,0,0.004566,0.002283,0.009132,0.002283,0,0,0.002283,0.004566,0.002283,0,0,0,0.002283,0,0,0,0,0.181818,0.127273,0,0.451393,0.423829,0.626253,0.45,0.168592,0,0.25,0.73574,0.48054,0,NonInteractive
hsa:11221,D02756,0,0.002079,0,0.002079,0.006237,0.004158,0,0,0,0,0,0,0.002079,0.006237,0,0,0,0,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:3717,D00652,0,0,0,0.001768,0.001768,0.003537,0.002653,0.000884,0,0.000884,0.003537,0.002653,0.000884,0.004421,0.000884,0.000884,0.000884,0,0,0.090909,0.190909,0.375,0.486564,0.786891,0.497955,0.3,0.149559,0,0,0.561303,0.549702,0,NonInteractive
hsa:670,D03736,0,0,0.003448,0,0,0.003448,0.003448,0,0,0,0,0.006897,0,0.003448,0,0,0.003448,0,0,0.090909,0.336364,0,0.55691,0.568946,0.587585,0.55,0.321954,0,0.25,0.677257,0.613187,0,NonInteractive
hsa:5147,D03728,0,0,0,0,0,0,0,0,0,0.013423,0,0,0,0.006711,0,0,0,0,0,0.181818,0.3,0.125,0.417645,0.446438,0.61666,0.55,0.334427,0.5,0,0.603782,0.603877,1,NonInteractive
hsa:54,D00656,0,0,0.003086,0.003086,0,0.003086,0,0,0,0.003086,0.003086,0.003086,0.003086,0.003086,0.003086,0,0,0,0,0.090909,0.090909,0.25,0.569987,0.426349,0,0.35,0.0922,0,0,0.556294,0.541929,0,NonInteractive
hsa:7083,D00733,0,0,0,0.004292,0,0,0,0,0.004292,0,0,0,0.004292,0.008584,0,0,0,0,0,0.090909,0.263636,0,0.527576,0.464432,0.634979,0.3,0.260311,0,0.25,0.641883,0.470518,0,NonInteractive
hsa:5422,D00203,0,0.000684,0,0.000684,0.002738,0.004791,0,0,0.002053,0.003422,0.004107,0.000684,0.004107,0.003422,0,0.001369,0.000684,0.000684,0,0.181818,0.663636,0,0.522765,0.393903,0.750781,0.45,0.747481,0,0,0.589454,0.665694,0,NonInteractive
hsa:2242,D00141,0,0,0,0.002621,0.006553,0.006553,0.003932,0.001311,0,0.003932,0.003932,0.001311,0,0,0,0.001311,0,0,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:3988,D00141,0,0,0.007538,0.007538,0.007538,0.012563,0,0,0.002513,0.012563,0.005025,0.007538,0,0.007538,0,0,0,0.002513,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:2185,D02328,0,0.000992,0,0,0.00496,0,0.000992,0.000992,0.003968,0.001984,0.000992,0,0,0.001984,0,0.000992,0.000992,0.000992,0,0.181818,0.1,0.125,0.487354,0.640873,0.411757,0.5,0.186012,0,0.25,0.715901,0.585068,0,NonInteractive
hsa:4921,D03751,0.001171,0.002342,0,0.001171,0.003513,0.005855,0.004684,0,0.003513,0,0,0.001171,0.002342,0.002342,0.002342,0.001171,0.001171,0,0,0.090909,0.227273,0,0.688933,0.400471,0.639984,0.4,0.190098,0,0.25,0.678475,0.555582,0,NonInteractive
hsa:4914,D00423,0,0.001318,0,0.001318,0.017128,0.00527,0.002635,0.001318,0,0,0.003953,0.001318,0.002635,0,0.00527,0.002635,0.001318,0.001318,0,0.090909,0.1,0,0.52861,0.337312,0.764795,0.15,0.092205,0,0.5,0.451086,0.458138,0,NonInteractive
hsa:55775,D00196,0,0.001647,0.003295,0.00659,0.003295,0.003295,0,0,0.001647,0,0,0.001647,0.001647,0.008237,0.001647,0,0.001647,0,0,0.090909,0.190909,0,0.380505,0.722257,0.430844,0.2,0.0922,0,0,0.575424,0.567977,0,NonInteractive
hsa:2158,D02008,0.002174,0.002174,0.004348,0,0.002174,0.006522,0,0,0,0.004348,0.008696,0,0,0.002174,0,0.002174,0.002174,0,0,0.090909,0.163636,0,0.549425,0.497517,0.541337,0.45,0.151223,0,0,0.768036,0.647732,0,NonInteractive
hsa:5053,D00198,0.002217,0,0.002217,0.006652,0.013304,0.004435,0,0,0.002217,0.006652,0.004435,0,0.002217,0.002217,0,0,0,0,0,0.090909,0.381818,0,0.642685,0.510052,0.510376,0.5,0.373152,0,0,0.691164,0.694942,0,NonInteractive
hsa:765,D03803,0,0,0.003257,0,0.009772,0.003257,0,0,0.003257,0,0,0,0,0.003257,0,0,0,0.009772,0,0.181818,0.090909,0.125,0.614793,0.548869,0.500878,0.45,0.157572,0,0.25,0.758378,0.576581,0,NonInteractive
hsa:51645,D02333,0,0.006061,0,0,0,0,0.012121,0,0,0,0,0,0.006061,0.012121,0,0,0,0,0,0.090909,0.527273,0,0.508489,0.764066,0.606561,1,0.650886,0,0,0.762473,0.804411,0,NonInteractive
hsa:2950,D03741,0,0,0,0,0.004785,0.004785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0.672727,0,0.422345,0.568304,0.670993,0.7,0.737532,0,0.5,0.583342,0.680488,0,NonInteractive
hsa:339221,D00187,0,0,0,0,0.008753,0,0.004376,0,0.002188,0.004376,0,0,0.004376,0.002188,0.004376,0,0,0,0.002188,0.090909,0.390909,0,0.6663,0.515071,0.593816,0.2,0.218413,0,0,0.542946,0.567928,0,NonInteractive
hsa:5145,D01441,0.001164,0,0,0,0.003492,0.004657,0,0.001164,0.002328,0.003492,0.002328,0.002328,0.001164,0.001164,0,0,0.002328,0.001164,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,NonInteractive
hsa:225689,D01974,0,0,0,0,0.003683,0.001842,0,0,0,0,0.003683,0.001842,0.003683,0.005525,0.001842,0,0,0,0,0.090909,0.163636,0.125,0.427449,0.529206,0.558024,0.35,0.138963,0,0.25,0.691283,0.527939,0,NonInteractive
hsa:1621,D01264,0.001623,0,0,0.001623,0.008117,0.003247,0.001623,0.001623,0,0.00487,0.001623,0.001623,0.001623,0.003247,0.001623,0,0,0,0,0.090909,0.236364,0,0.614837,0.60798,0.545719,0.45,0.243053,0,0,0.770442,0.694642,0,NonInteractive
hsa:142679,D03720,0.006061,0,0,0,0,0.006061,0,0,0,0.012121,0,0,0.006061,0,0,0,0,0,0,0.090909,0.2,0,0.623801,0.426349,0,0.65,0.226926,0,0.25,0.733485,0.645888,0,NonInteractive
hsa:2048,D00752,0.003043,0,0,0.001014,0.004057,0.004057,0.003043,0.001014,0.001014,0.004057,0.004057,0.002028,0.002028,0.002028,0.001014,0.001014,0.002028,0,0,0.090909,0.281818,0,0.590164,0.513374,0.527756,0.3,0.281569,0,0,0.587017,0.552657,0,NonInteractive
hsa:4145,D01578,0.001972,0,0,0,0.009862,0.00789,0.001972,0,0,0,0.003945,0.001972,0,0.005917,0.001972,0.001972,0.001972,0,0,0.181818,0.109091,0,0.404119,0.588699,0.535745,0.35,0.104271,0,0.25,0.646791,0.478812,0,NonInteractive
hsa:3816,D02418,0,0,0.007663,0,0,0.003831,0,0,0,0.003831,0,0,0.011494,0.007663,0,0,0.007663,0,0,0.090909,0.190909,0,0.380505,0.722257,0.430844,0.2,0.0922,0,0,0.575424,0.567977,0,NonInteractive
hsa:2193,D00454,0,0,0.001972,0.005917,0.011834,0.005917,0.001972,0,0.003945,0.003945,0.009862,0,0.001972,0,0,0,0,0.001972,0,0.090909,0.181818,0.125,0.619022,0.641374,0.552248,0.3,0.122891,0,0,0.678741,0.530146,0,NonInteractive
hsa:771,D00533,0.002833,0,0.002833,0.002833,0.011331,0.002833,0,0.002833,0,0.002833,0.002833,0.002833,0,0,0,0,0,0.002833,0,0.090909,0.1,0,0.37365,0.505181,0.54266,0.4,0.104271,0,0,0.635697,0.503647,0,NonInteractive
hsa:5533,D00437,0,0,0,0.001923,0.003846,0.007692,0.001923,0,0.001923,0.003846,0.005769,0.005769,0,0.001923,0,0,0,0,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,NonInteractive
hsa:30814,D00969,0,0.007092,0,0,0,0.007092,0,0,0,0,0.007092,0,0,0.007092,0,0,0,0.007092,0,0.090909,0.109091,0.25,0.428991,0.764835,0.490519,0.45,0.129192,0,0.25,0.6282,0.558246,0,NonInteractive
hsa:7054,D01432,0,0,0,0.002016,0.010081,0.004032,0,0,0.004032,0.006048,0.004032,0,0.002016,0,0,0,0,0,0,0.090909,0.172727,0,0.503764,0.722714,0.492538,0.5,0.156564,0,0.25,0.887894,0.697646,0,NonInteractive
hsa:5494,D01119,0.002625,0,0,0,0.013123,0.005249,0,0.002625,0,0.002625,0,0.002625,0.005249,0,0,0,0.002625,0,0,0.181818,0.236364,0.25,0.508552,0.349198,0.616163,0.4,0.316568,0,0,0.530863,0.525007,0,NonInteractive
hsa:51172,D03720,0,0.007782,0,0,0.007782,0.005837,0,0,0,0.003891,0,0,0.001946,0.005837,0.001946,0,0.003891,0,0,0.090909,0.2,0,0.623801,0.426349,0,0.65,0.226926,0,0.25,0.733485,0.645888,0,NonInteractive
hsa:10935,D02194,0,0,0.003922,0.003922,0.011765,0,0,0.003922,0,0,0,0,0,0.003922,0,0,0,0,0,0.272727,0.236364,0.125,0.336104,0.403345,0.730762,0.2,0.222188,0,0,0.354644,0.463677,1,NonInteractive
hsa:224,D03758,0,0,0.004132,0,0.002066,0.006198,0.002066,0,0,0,0.002066,0,0.002066,0,0,0,0,0,0,0.272727,0.236364,0,0.387204,0.454078,0.742781,0.3,0.245783,0,0,0.534625,0.497154,0,NonInteractive
hsa:51205,D03882,0,0.002342,0,0,0.004684,0.007026,0.004684,0,0.002342,0,0.007026,0.002342,0.002342,0,0,0.002342,0,0,0,0.090909,0.227273,0,0.602753,0.54055,0.545308,0.2,0.27917,0,0,0.450838,0.436409,0,NonInteractive
hsa:1544,D01133,0,0,0.001942,0.001942,0.005825,0.01165,0.001942,0,0,0.003883,0.003883,0.001942,0.007767,0.001942,0,0,0.001942,0,0,0.090909,0.154545,0,0.575005,0.580351,0.594208,0.45,0.161475,0,0.25,0.787425,0.538889,0,NonInteractive
hsa:8622,D00519,0.006353,0,0,0.002541,0.006353,0.005083,0,0,0.002541,0.002541,0.005083,0,0.002541,0.001271,0,0,0,0.001271,0.001271,0.090909,0.045455,0.25,0.590575,0.426349,0,0.4,0.064471,0,0,0.566836,0.49318,0,NonInteractive
hsa:32,D02560,0.000407,0.000814,0.002442,0,0.004477,0.003663,0.002035,0.000407,0,0.002849,0.001628,0.000407,0.001628,0.003256,0.001221,0,0.000814,0.000407,0,0.090909,0.145455,0,0.603997,0.426349,0,0.2,0.098193,0,0,0.541313,0.472261,0,NonInteractive
hsa:112,D00141,0.001714,0,0.001714,0.000857,0.012853,0.008569,0,0.000857,0,0.002571,0.005141,0.000857,0.000857,0.003428,0.000857,0.000857,0,0,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:3376,D00654,0.001586,0.000793,0.000793,0.001586,0.005551,0.003965,0.001586,0.000793,0,0.001586,0.003965,0,0.001586,0.006344,0.001586,0.001586,0.001586,0,0.000793,0.090909,0.063636,0.25,0.349692,0.305126,0.344299,0.35,0.084238,0,0,0.576975,0.539527,0,NonInteractive
hsa:4837,D00455,0,0,0,0,0.003802,0.003802,0,0,0,0.007605,0,0.003802,0.003802,0,0,0,0,0,0,0.090909,0.163636,0.125,0.656237,0.663566,0.558758,0.4,0.16669,0,0.5,0.66541,0.520464,0,NonInteractive
hsa:2050,D00463,0,0.002028,0,0,0.004057,0.004057,0.002028,0.001014,0,0.003043,0.001014,0.002028,0.002028,0.005071,0.001014,0.002028,0.002028,0.001014,0,0.181818,0.127273,0,0.451393,0.423829,0.626253,0.45,0.168592,0,0.25,0.73574,0.48054,0,NonInteractive
hsa:2064,D00437,0,0.003268,0.001634,0.004085,0.008987,0.002451,0.003268,0,0.000817,0.000817,0.004085,0.000817,0.002451,0.003268,0,0.002451,0,0,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,NonInteractive
hsa:5481,D02328,0,0,0,0,0.00542,0,0,0,0,0,0.00542,0,0,0.00271,0,0,0.00271,0,0,0.181818,0.1,0.125,0.487354,0.640873,0.411757,0.5,0.186012,0,0.25,0.715901,0.585068,0,NonInteractive
hsa:64087,D00550,0,0.001779,0,0.001779,0.001779,0.007117,0.001779,0,0,0.003559,0.001779,0,0.003559,0.005338,0,0,0,0.001779,0,0.090909,0.109091,0,0.628104,0.426349,0,0.45,0.129192,0,0.25,0.683249,0.557461,0,NonInteractive
hsa:3001,D00463,0.011494,0.003831,0.003831,0.003831,0.003831,0.003831,0.003831,0,0,0,0.003831,0.003831,0.003831,0.003831,0,0,0.003831,0,0,0.181818,0.127273,0,0.451393,0.423829,0.626253,0.45,0.168592,0,0.25,0.73574,0.48054,0,NonInteractive
hsa:7010,D00885,0.002671,0,0.00089,0.00089,0.006233,0.002671,0.003562,0,0,0.001781,0.00089,0.001781,0.001781,0.003562,0.00089,0.00089,0.003562,0,0,0.090909,0.109091,0,0.642267,0.426349,0,0.45,0.215554,0,0.25,0.572184,0.488758,0,NonInteractive
hsa:126,D03828,0,0,0,0,0.005348,0,0,0,0.002674,0.008021,0.002674,0,0.002674,0.008021,0,0,0,0,0,0.272727,0.181818,0,0.327646,0.523614,0.597482,0.5,0.267346,0,0,0.620951,0.542166,0,NonInteractive
hsa:4552,D02328,0.001435,0.001435,0,0.001435,0.007174,0.007174,0,0,0,0.002869,0.002869,0.001435,0.004304,0.002869,0,0,0.001435,0,0,0.181818,0.1,0.125,0.487354,0.640873,0.411757,0.5,0.186012,0,0.25,0.715901,0.585068,0,NonInteractive
hsa:2260,D00596,0,0,0.001221,0.001221,0.008547,0.002442,0.001221,0,0.001221,0,0.001221,0.003663,0.002442,0.003663,0.002442,0.001221,0,0,0,0.090909,0.163636,0.125,0.509258,0.515143,0.566624,0.4,0.210882,0,0.25,0.53227,0.46643,0,NonInteractive
hsa:51004,D03798,0.002141,0,0.002141,0,0.006424,0.002141,0,0,0.002141,0.002141,0,0.006424,0.006424,0,0.002141,0,0,0,0,0.090909,0.1,0,0.473639,0.512462,0.554793,0.5,0.151325,0,0,0.672336,0.563253,0,NonInteractive
hsa:85313,D02756,0,0,0,0.002037,0,0.004073,0.002037,0,0,0.002037,0.002037,0,0.002037,0.004073,0,0.002037,0,0,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:11221,D01715,0,0.002079,0,0.002079,0.006237,0.004158,0,0,0,0,0,0,0.002079,0.006237,0,0,0,0,0,0.090909,0.181818,0.125,0.506936,0.618912,0.617161,0.25,0.198593,0,0,0.530717,0.458652,0,NonInteractive
hsa:4837,D01064,0,0,0,0,0.003802,0.003802,0,0,0,0.007605,0,0.003802,0.003802,0,0,0,0,0,0,0.272727,0.190909,0.125,0.369678,0.677856,0.596912,0.55,0.272281,0,0,0.697363,0.550224,0,NonInteractive
hsa:658,D00652,0.001996,0,0,0,0.013972,0,0,0,0,0.001996,0.001996,0.001996,0.003992,0.007984,0.001996,0.001996,0,0,0,0.090909,0.190909,0.375,0.486564,0.786891,0.497955,0.3,0.149559,0,0,0.561303,0.549702,0,NonInteractive
hsa:1800,D03735,0.002439,0,0.002439,0.007317,0.007317,0.002439,0.002439,0,0,0.004878,0.002439,0.004878,0.004878,0.002439,0,0,0.002439,0.002439,0.002439,0.090909,0.354545,0.125,0.401764,0.427716,0.599709,0.6,0.468478,0,0.25,0.644768,0.576195,0,NonInteractive
hsa:2049,D02487,0.003009,0,0,0,0.005015,0.003009,0.004012,0,0.001003,0.004012,0.002006,0.002006,0.002006,0.001003,0.001003,0.001003,0.001003,0,0,0.090909,0.136364,0,0.59133,0.426349,0,0.25,0.148282,0,0,0.445043,0.326023,0,NonInteractive
hsa:22954,D02368,0,0.001534,0.001534,0,0.010736,0.006135,0.003067,0,0,0.003067,0.001534,0,0.001534,0.001534,0,0.001534,0,0,0,0.090909,0.090909,0,0.473811,0.471496,0.577051,0.15,0.088206,0,0,0.429481,0.502625,0,NonInteractive
hsa:27032,D01688,0.002255,0,0,0.001127,0.011274,0.001127,0,0,0,0.001127,0.006764,0,0.002255,0.005637,0,0,0.002255,0,0,0.181818,0.109091,0.25,0.423552,0.817564,0.530987,0.4,0.16379,0,0,0.554053,0.449188,0,NonInteractive
hsa:30,D00094,0,0,0,0,0.009091,0.00303,0.006061,0,0,0.00303,0.00303,0,0.006061,0.006061,0,0,0.00303,0,0,0.181818,0.245455,0,0.558524,0.681345,0.512084,0.3,0.198593,0,0,0.495252,0.424322,0,NonInteractive
hsa:8398,D02115,0.003995,0.001332,0,0.002663,0.005326,0.003995,0.001332,0,0,0.001332,0.006658,0.001332,0.002663,0.005326,0,0,0,0.001332,0,0.272727,0.190909,0,0.350484,0.632038,0.623156,0.55,0.290826,0,1,0.686317,0.549083,0,NonInteractive
hsa:7957,D00623,0.006329,0,0,0,0.006329,0.006329,0,0,0.003165,0,0,0,0.009494,0.003165,0.003165,0,0.006329,0.003165,0,0.181818,0.309091,0,0.536695,0.533978,0.59451,0.45,0.34803,0,0,0.587639,0.578963,0,NonInteractive
hsa:5143,D03012,0,0,0.001406,0.002813,0.008439,0.004219,0,0.001406,0.002813,0.002813,0.002813,0,0.007032,0,0,0,0,0,0,0.090909,0.381818,0.125,0.280755,0.760716,0.493245,0.45,0.300733,0,0,0.598027,0.590782,0,NonInteractive
hsa:4921,D00094,0.001171,0.002342,0,0.001171,0.003513,0.005855,0.004684,0,0.003513,0,0,0.001171,0.002342,0.002342,0.002342,0.001171,0.001171,0,0,0.181818,0.245455,0,0.558524,0.681345,0.512084,0.3,0.198593,0,0,0.495252,0.424322,0,NonInteractive
hsa:7378,D02258,0,0,0,0,0.009709,0,0.003236,0,0,0,0.003236,0,0.003236,0.009709,0,0,0,0,0,0.181818,0.309091,0,0.548894,0.464299,0.603856,0.65,0.384859,0,0,0.714422,0.634478,0,NonInteractive
hsa:2042,D01718,0.003055,0.002037,0,0,0.003055,0.003055,0.002037,0,0.002037,0.003055,0.001018,0.002037,0.005092,0.003055,0.001018,0.001018,0.003055,0,0,0.181818,0.145455,0,0.63911,0.562768,0.508879,0.45,0.197016,0,0.25,0.766779,0.521474,0,NonInteractive
hsa:10901,D04292,0,0,0,0,0.018051,0.00361,0.00361,0,0,0.00722,0,0,0,0.00722,0,0,0,0,0,0.090909,0.190909,0,0.676179,0.507686,0.494681,0.2,0.090837,0,0,0.631973,0.594678,0,NonInteractive
hsa:5335,D00139,0.000775,0.000775,0,0.000775,0.003876,0.009302,0.00155,0.000775,0.002326,0.000775,0.00155,0.00155,0.002326,0.003876,0.000775,0.000775,0.000775,0.000775,0.000775,0.090909,0.063636,0,0.567225,0.577553,0.441599,0.3,0.066289,0,0,0.664624,0.478889,0,NonInteractive
hsa:5600,D01582,0,0.002755,0,0,0.011019,0.002755,0,0,0.002755,0.002755,0.002755,0.002755,0,0.002755,0.002755,0,0,0,0,0.181818,0.154545,0,0.613725,0.426349,0,0.5,0.230713,0,0,0.648904,0.570839,0,NonInteractive
hsa:64600,D02008,0,0.004762,0,0,0.004762,0.004762,0.004762,0,0,0.009524,0,0,0,0,0,0,0.004762,0,0,0.090909,0.163636,0,0.549425,0.497517,0.541337,0.45,0.151223,0,0,0.768036,0.647732,0,NonInteractive
hsa:25,D02375,0.000886,0,0,0,0.0062,0.002657,0.000886,0,0,0.000886,0.000886,0,0.004429,0.003543,0.000886,0.000886,0.000886,0,0,0.090909,0.227273,0,0.799503,0.528058,0.464255,0.3,0.182867,0,0,0.606933,0.43373,0,NonInteractive
hsa:55775,D03758,0,0.001647,0.003295,0.00659,0.003295,0.003295,0,0,0.001647,0,0,0.001647,0.001647,0.008237,0.001647,0,0.001647,0,0,0.272727,0.236364,0,0.387204,0.454078,0.742781,0.3,0.245783,0,0,0.534625,0.497154,0,NonInteractive
hsa:43,D03788,0,0,0,0,0.006525,0.013051,0.003263,0,0.001631,0.006525,0.003263,0.003263,0.006525,0.003263,0.001631,0,0,0.001631,0,0.181818,0.190909,0.125,0.339928,0.676888,0.576928,0.55,0.248877,0,0,0.603827,0.530442,0,NonInteractive
hsa:50,D01276,0.001284,0.001284,0,0.001284,0.007702,0.001284,0.001284,0,0,0.001284,0.001284,0.001284,0.002567,0.006418,0.001284,0,0.002567,0,0,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,NonInteractive
hsa:260293,D00448,0,0.001969,0.001969,0.003937,0.005906,0.005906,0.001969,0,0,0.001969,0.003937,0,0.005906,0,0.001969,0,0,0.001969,0,0.181818,0.118182,0.125,0.42549,0.384724,0.649933,0.65,0.225498,0,0.25,0.667831,0.514868,0,NonInteractive
hsa:4486,D00148,0,0.000741,0,0.002222,0.01037,0.005185,0.000741,0.000741,0.000741,0.003704,0.002963,0.000741,0.002222,0.006667,0,0.000741,0.001481,0,0.000741,0.090909,0.409091,0,0.719899,0.50455,0.599493,0.35,0.353954,0,0,0.588543,0.523341,0,NonInteractive
hsa:760,D01907,0,0,0.007722,0.003861,0.011583,0.003861,0,0,0,0,0,0,0.003861,0.003861,0,0,0,0.015444,0,0.272727,0.109091,0,0.302161,0.313941,0.451262,0.25,0.135527,0,0.75,0.641049,0.556673,0,NonInteractive
hsa:11072,D03798,0,0,0.005076,0,0.005076,0.005076,0,0,0,0.005076,0,0,0.005076,0,0,0,0,0,0,0.090909,0.1,0,0.473639,0.512462,0.554793,0.5,0.151325,0,0,0.672336,0.563253,0,NonInteractive
hsa:1565,D01984,0,0,0.002016,0.004032,0.014113,0.020161,0.002016,0.004032,0,0.006048,0.006048,0,0.002016,0.002016,0.002016,0,0,0,0,0.090909,0.163636,0.125,0.656237,0.663566,0.558758,0.4,0.16669,0,0.5,0.66541,0.520464,0,NonInteractive
hsa:64087,D03218,0,0.001779,0,0.001779,0.001779,0.007117,0.001779,0,0,0.003559,0.001779,0,0.003559,0.005338,0,0,0,0.001779,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,NonInteractive
hsa:1990,D04025,0.003891,0.003891,0.007782,0,0,0,0,0,0,0,0.003891,0,0,0.011673,0,0,0.003891,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,NonInteractive
hsa:4353,D01915,0.001344,0,0.001344,0,0.009409,0.001344,0.001344,0,0.002688,0.002688,0.004032,0,0.002688,0.004032,0.002688,0.001344,0.001344,0,0.001344,0.181818,0.245455,0.125,0.403114,0.53826,0.556,0.5,0.290826,0,0.5,0.725432,0.56067,0,NonInteractive
hsa:3906,D00593,0,0,0,0,0.007092,0.014184,0,0,0,0,0,0,0.007092,0,0,0,0,0,0,0.090909,0.3,0.125,0.263578,0.58931,0.564301,0.45,0.295708,0,0,0.527685,0.561025,0,NonInteractive
hsa:10279,D01973,0,0,0.003899,0,0.015595,0.005848,0,0,0,0.001949,0.001949,0,0.001949,0,0,0,0.001949,0.001949,0,0.090909,0.236364,0.125,0.730395,0.406672,0.596074,0.45,0.184131,0,0,0.662398,0.543236,0,NonInteractive
hsa:54576,D02418,0.00189,0.00189,0,0.003781,0.00189,0.005671,0,0,0.007561,0.007561,0.007561,0,0,0.00189,0,0,0.00189,0.00189,0,0.090909,0.190909,0,0.380505,0.722257,0.430844,0.2,0.0922,0,0,0.575424,0.567977,0,NonInteractive
hsa:5562,D01918,0,0.001792,0,0,0.001792,0.005376,0,0.005376,0.001792,0,0,0.001792,0.001792,0.005376,0,0,0,0,0,0.181818,0.190909,0.125,0.339928,0.676888,0.576928,0.55,0.248877,0,0,0.603827,0.530442,0,NonInteractive
hsa:218,D00530,0,0,0.002212,0,0.004425,0,0.002212,0,0.002212,0,0,0,0,0.004425,0,0,0,0,0,0.090909,0.127273,0,0.679697,0.686045,0.622696,0.4,0.161076,0,0.5,0.769092,0.522448,0,NonInteractive
hsa:3615,D00620,0,0.001949,0,0.001949,0.003899,0.005848,0.005848,0,0.001949,0.005848,0.001949,0,0.003899,0.003899,0,0,0,0,0,0.181818,0.254545,0,0.441436,0.42871,0.678356,0.45,0.296773,0,0,0.571387,0.533177,0,NonInteractive
hsa:7301,D03643,0,0.001125,0,0,0.010124,0.003375,0.003375,0,0.001125,0.001125,0,0.00225,0,0.004499,0,0.001125,0.00225,0.001125,0.001125,0.090909,0.272727,0,0.519151,0.717443,0.498416,0.3,0.179809,0,0,0.61184,0.570887,0,NonInteractive
hsa:7535,D00298,0.003236,0.001618,0,0.001618,0.008091,0.008091,0.003236,0,0.003236,0,0.001618,0.001618,0.006472,0.006472,0,0.001618,0,0,0,0.090909,0.572727,0,0.548112,0.515117,0.659802,0.1,0.370089,0,0,0.60734,0.768946,0,NonInteractive
hsa:2043,D03758,0.003046,0.001015,0,0.001015,0.00203,0.00203,0.003046,0,0.001015,0.00203,0.00203,0.00203,0.003046,0.00203,0.001015,0.001015,0.00203,0,0,0.272727,0.236364,0,0.387204,0.454078,0.742781,0.3,0.245783,0,0,0.534625,0.497154,0,NonInteractive
hsa:90,D01765,0.001969,0.001969,0,0.001969,0.01378,0.001969,0,0,0,0.003937,0.001969,0,0.001969,0.007874,0.001969,0.001969,0,0,0,0.090909,0.536364,0,0.608216,0.426349,0,0.75,0.663182,0,0,0.675005,0.671244,0,NonInteractive
hsa:4051,D02194,0,0.001927,0,0.001927,0.013487,0.009634,0,0,0.001927,0,0.00578,0.001927,0.003854,0.001927,0,0.001927,0,0,0.001927,0.272727,0.236364,0.125,0.336104,0.403345,0.730762,0.2,0.222188,0,0,0.354644,0.463677,1,NonInteractive
